AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001160133	38.0	1	28.0	39.0	35.0	3.0	0
NM_001001968	0	0	0	0	0	0	0
NM_001009614	0	0	0	0	0	0	0
NM_001145638	32.0	4	4.0	36.0	30.0	5.0	0
NM_000621	1.0	0	0	1.0	0	1.0	0
NM_001005338	0	0	0	0	0	0	0
NM_001304548	0	0	11.0	0	0	0	0
NM_001066	489.0	56	0	545.0	362.0	130.0	16.0
NM_007076	46.0	6	0	52.0	23.0	22.0	0
NM_182894	0	0	0	0	0	0	0
NM_032882	0	1	0	1	0	1	0
NM_001453	2.0	0	0	2.0	2.0	0	0
NM_001276	5.0	0	0	5.0	4.0	0	0
NM_001349263	67.0	0	31.0	67.0	26.0	37.0	1.0
NM_005497	0	0	1.0	0	0	0	0
NM_001319207	33.0	19	1.0	52.0	29.0	0	2.0
NM_020245	49.0	1	3.0	50.0	38.0	9.0	2.0
NM_002833	130.0	14	3.0	144.0	92.0	41.0	5.0
NM_001201536	180.0	20	3.0	200.0	96.0	69.0	0
NM_003121	0	1	0	1	0	0	0
NM_001278513	1047.0	221	493.0	1268.0	1044.0	136.0	21.0
NM_173499	0	0	0	0	0	0	0
NM_003140	0	0	0	0	0	0	0
NM_176880	597.0	76	2.0	673.0	151.0	434.0	9.0
NM_002446	4.0	2	1.0	6.0	5.0	1.0	0
NM_004788	1082.0	141	9.0	1223.0	895.0	216.0	27.0
NM_000815	0	0	0	0	0	0	0
NM_014149	336.0	24	1.0	360.0	238.0	0	4.0
NM_024415	0	0	0	0	0	0	0
NM_001270896	965.0	25	0	990.0	186.0	787.0	2.0
NM_000405	606.0	36	0	642.0	312.0	62.0	22.0
NM_001350255	0	0	0	0	0	0	0
NM_052863	6.0	1	0	7.0	4.0	0	0
NM_001321378	305.0	12	4.0	317.0	173.0	126.0	3.0
NM_001148	1.0	1	0	2.0	2.0	0	0
NM_005630	1.0	0	0	1.0	0	1.0	0
NM_152787	384.0	49	19.0	433.0	158.0	262.0	2.0
NM_182658	0	0	0	0	0	0	0
NM_001286174	632.0	34	7.0	666.0	350.0	129.0	5.0
NM_001123392	0	0	0	0	0	0	0
NM_005502	121.0	12	0	133.0	91.0	36.0	1.0
NM_032711	521.0	27	0	548.0	354.0	105.0	17.0
NM_003986	0	0	0	0	0	0	0
NM_001252406	154.0	13	1.0	167.0	124.0	37.0	3.0
NM_001146182	0	0	0	0	0	0	0
NM_002479	0	0	0	0	0	0	0
NM_001010866	147.0	17	2.0	164.0	121.0	24.0	3.0
NM_145254	144.0	6	34.0	150.0	55.0	66.0	12.0
NM_001297439	0	0	0	0	0	0	0
NM_174901	0	0	0	0	0	0	0
NM_198189	1023.0	1	1.0	1024.0	168.0	847.0	7.0
NM_016329	216.0	33	13.0	249.0	146.0	73.0	4.0
NM_001455	472.0	0	34.0	472.0	352.0	87.0	3.0
NM_004174	81.0	0	0	81.0	0	0	81.0
NM_015957	494.0	33	12.0	527.0	121.0	206.0	0
NM_018270	115.0	5	0	120.0	78.0	1.0	0
NM_001030288	8363.0	0	2692.0	8363.0	6561.0	208.0	34.0
NM_174905	112.0	22	4.0	134.0	89.0	0	0
NM_201648	0	0	0	0	0	0	0
NM_006355	374.0	31	3.0	405.0	112.0	264.0	5.0
NM_005977	991.0	46	34.0	1037.0	454.0	565.0	3.0
NM_016516	206.0	16	6.0	222.0	165.0	40.0	2.0
NM_021186	0	0	0	0	0	0	0
NM_001018078	773.0	163	4.0	936.0	761.0	84.0	3.0
NM_019590	0	0	0	0	0	0	0
NM_013342	436.0	70	0	506.0	169.0	253.0	1.0
NM_152589	0	0	0	0	0	0	0
NM_001242	4.0	0	1.0	4.0	1.0	0	3.0
NM_001775	235.0	38	4.0	273.0	179.0	27.0	4.0
NM_002287	207.0	51	4.0	258.0	145.0	86.0	17.0
NM_002307	0	0	0	0	0	0	0
NM_001130143	0	0	0	0	0	0	0
NM_080647	0	0	1.0	0	0	0	0
NM_004299	1051.0	69	3.0	1120.0	548.0	0	10.0
NM_004479	15.0	0	0	15.0	3.0	12.0	0
NM_001130514	0	0	0	0	0	0	0
NM_030893	0	0	0	0	0	0	0
NM_007279	5552.0	660	7.0	6212.0	2879.0	1485.0	40.0
NM_144576	80.0	5	10.0	85.0	27.0	49.0	1.0
NM_001320473	0	0	0	0	0	0	0
NM_001286527	0	0	0	0	0	0	0
NM_199340	6.0	0	3.0	6.0	0	6.0	0
NM_174938	6.0	2	2.0	8.0	4.0	2.0	0
NM_001319959	407.0	56	70.0	463.0	141.0	312.0	3.0
NM_001015880	37.0	6	3.0	43.0	23.0	9.0	0
