"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",106.068057928522,-0.341145475033232,0.317146412311656,-1.0756718720122,0.282074031416321,0.4137342692131
"NM_001003803",188.80167070759,0.801362197277351,0.385676964854969,2.07780674061957,0.0377271627458573,0.0859934499981474
"NM_001003800",330.754351806718,-0.793290815575149,0.41938479832017,-1.89155834630308,0.0585498501522248,0.121853801856762
"NM_016649",200.388749691308,0.503266871164765,0.325218174020781,1.54747462278233,0.121748839209459,0.218299869391246
"NM_016647",144.63001847159,-0.493014727771547,0.653072684637378,-0.754915554377069,0.450299652311905,0.585377155105129
"NM_016640",642.366744153664,0.569336056284878,0.180049179302356,3.16211414287423,0.00156628157127967,0.00595865308002971
"NM_001304467",49.0404778930016,-0.691414331811345,0.392742309164821,-1.76047834846635,0.0783267354246462,0.154344906364865
"NM_001080825",190.389050979905,-0.0292173955587901,0.89863947654211,-0.0325129223915426,0.97406301090019,0.983910452323042
"NM_002223",1042.62080032241,-0.680189083892218,0.510354203140204,-1.33277845015682,0.182604519652016,0.297455743998218
"NM_001253384",171.174727359737,-1.05156751197076,0.453856842058868,-2.31695859690129,0.0205059872582103,0.0519123277118381
"NM_001145313",62.8835074614986,-0.0441079148102104,0.227538243268101,-0.193848357870283,0.846294621007762,0.899242957858233
"NM_018476",268.464144574784,1.40277129698659,0.256625334409829,5.46622296747355,4.59726006373725e-08,5.52528905421555e-07
"NM_003363",612.763231397018,0.275998243673171,0.179747695236605,1.53547584190089,0.124666986740877,0.222220456166223
"NM_207118",78.0793132601695,1.86576275696512,0.229485126688412,8.1302121139136,4.28539891705681e-16,2.01999071880585e-14
"NM_001282730",253.937498958937,-0.130761625190718,0.209686174269196,-0.623606328106523,0.532886153724887,0.660599679783827
"NM_004109",56.6686715164475,0.559765617102581,0.488726383111236,1.14535584009013,0.252061783333589,0.38088745156522
"NM_004106",198.843841763246,1.84316800553647,0.585061231792553,3.15038478945056,0.00163055552610051,0.00615230693038236
"NM_007100",268.696895385578,0.474658518719136,0.193271592035796,2.45591456933425,0.0140526560100087,0.0376569093246574
"NM_000485",493.983659133326,-0.107145177830342,0.204842012719147,-0.523062512460495,0.600930751821975,0.719018555578968
"NM_007108",1076.20715946039,0.783845904843736,0.349211382225395,2.24461728552081,0.0247927121185599,0.0607342729658608
