"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",111.667980405223,-0.327740611149635,0.284663371928752,-1.15132694778753,0.249597754872377,0.566270875395212
"NM_001003803",186.385071069707,-0.249479572095734,0.240108787344347,-1.03902724617049,0.298792064873123,0.616269473789797
"NM_001003800",347.159046887619,0.24373513816413,0.366470148953917,0.665088654177887,0.505993791055543,0.781738921012584
"NM_016649",209.060123986147,-0.513661537067026,0.303021760584087,-1.695130858183,0.0900505995502477,0.340428112858543
"NM_016647",147.595363341837,0.606287507674571,0.626355484284323,0.967960723401853,0.333063985680171,0.650679415931119
"NM_016640",659.790952120042,-0.240944117861215,0.171464387997006,-1.40521376290348,0.159957722777895,0.455445662319844
"NM_001304467",50.6372787656548,-0.303473112705557,0.446412168017528,-0.679804750961989,0.496628098035127,0.774743041644849
"NM_001080825",176.985478640233,-0.161668660617771,0.721036653140698,-0.224216979696626,0.822588471911709,0.937411145926052
"NM_002223",1152.05322429768,-0.40709590053355,0.222106929179687,-1.83288248609391,0.0668200488328921,0.288230474152779
"NM_001253384",174.316149568634,0.475848170853964,0.442990538075689,1.07417231284669,0.282745459131757,0.600826324377229
"NM_001145313",64.267121467812,-1.0001252607872,0.319820550834548,-3.12714507612925,0.00176512802175772,0.0287480715584082
"NM_018476",269.471453184207,0.0963653283593528,0.185786076494097,0.518689721952412,0.603977130198578,0.834746869412975
"NM_003363",641.919471963033,-0.135716179638625,0.170728348127887,-0.794924692511896,0.426657309678721,0.726335443932998
"NM_207118",81.1165607921448,0.0614961205521582,0.215517607741153,0.285341514304567,0.775382510424234,0.915464519738898
"NM_001282730",261.094812198679,0.088271239979909,0.193430154156146,0.456346841913037,0.648140585046606,0.857968992650784
"NM_004109",61.3753741223291,0.339631581011439,0.309387402036727,1.0977550435978,0.272311467075068,0.589286163793638
"NM_004106",226.758904254726,0.0905525215474682,0.355738986430369,0.254547645890908,0.799072499822267,0.92687720755482
"NM_007100",276.797739442244,-0.114342208712269,0.187868328693969,-0.608629509333257,0.542770040125536,0.803576380804501
"NM_000485",508.350133908325,0.463914223812871,0.194875567511927,2.38056637748844,0.0172860464483589,0.127664498536241
"NM_007108",1074.36325754929,0.633327559008731,0.21399259886186,2.9595769310581,0.00308061775087961,0.0410380775696487
"NM_000481",37.0722355012554,0.0302549463440342,0.461899042949762,0.0655012102879044,0.94777494273679,0.985514961715123
"NM_016643",19.177631091128,0.346553467465995,0.553394786217432,0.6262318982706,0.531162847617856,0.797185627826428
"NM_001350532",498.578151422594,-0.597554885531062,0.132171561581442,-4.52105489548037,6.1532227426932e-06,0.000517319792753039
"NM_001350531",66.646711519413,-0.363056244171469,0.302849701703648,-1.19880007188099,0.230605694621253,0.543747509436537
"NM_001350530",540.625931089795,-0.0430382366131797,0.298224372017449,-0.144314954281006,0.885251770110975,0.964219125456585
"NM_014177",135.251632685118,-0.253364573132725,0.353800318336455,-0.716123078475531,0.473915354582988,0.759302338182233
"NM_020992",511.897110665831,0.159278764858704,0.334951069647658,0.475528455622647,0.634410356029215,0.851698145960034
"NM_005802",706.66411981436,-0.024782902986112,0.212846286662696,-0.11643568405488,0.907307255926344,0.973469577603026
"NM_005258",106.006448841549,0.932600394667854,0.293496528501735,3.17755170539382,0.00148524204221351,0.0258458876463029
"NM_003824",216.613399126891,0.0542770109366546,0.197259367196674,0.275155556402747,0.783196730328227,0.919331018356643
"NM_003825",723.616984636947,-0.192762959481882,0.329372829636618,-0.585242443022846,0.558384709958828,0.813670036050737
"NM_003826",326.757446570125,-0.0139085864867652,0.365280819920309,-0.0380764215591706,0.969626750544359,0.991219297233609
"NM_003827",1844.54202832834,0.174319820364174,0.209510319745141,0.832034529736892,0.405389454475027,0.710056465600256
"NM_003820",59.6707209495373,0.667310514768805,0.34635845329971,1.92664711489334,0.0540236227659175,0.255807177316991
"NM_003821",144.361332244883,-0.0777632025667213,0.186368382947286,-0.417255337718504,0.676491652648096,0.872037532373311
"NM_003795",1115.04151787403,-0.189735768444055,0.125012657321641,-1.51773246412873,0.129081856541895,0.409550778739034
"NM_012181",2576.8367386718,0.484589374467463,0.16522428642943,2.93291854932258,0.0033579197251519,0.0438846937828376
"NM_012180",152.384615040873,-0.208350781418657,0.371786314563206,-0.560404655194042,0.575203457076774,0.822035363783292
"NM_001018088",1821.51811880922,-0.566165258249748,0.169207130622349,-3.34598935734784,0.00081989542581671,0.0173377507412458
"NM_020733",127.879317436394,0.0109557555515167,0.294693732928578,0.0371767510718388,0.970344075751903,0.991219297233609
"NM_020731",16.5651322518175,1.20446439616163,0.741904112232279,1.62347718027546,0.104487437661084,0.365589599766217
"NM_001025780",202.376653236099,-0.438401648635146,0.24736252997585,-1.772304191253,0.0763440758839136,0.3096835334319
"NM_001300829",683.722019794295,0.256432856086058,0.237445219945472,1.07996638612033,0.280157148945071,0.597833773825647
"NM_002224",40.4264036307468,0.508025005924242,0.695562424693346,0.730380175651691,0.46515783265143,0.753142388557839
"NM_175856",13.3955629524499,-0.184817430458806,0.528705543858267,-0.349565902241326,0.726664504375619,0.894578531126652
"NM_001688",775.594958722013,-0.466246956936385,0.160179729760702,-2.91077377663782,0.00360534952305717,0.045937289833359
"NM_014171",149.790802295927,-0.344979033771293,0.340166292264289,-1.01414820226592,0.310512040419452,0.627994559077531
"NM_001867",403.52252065612,0.153099976327211,0.296479300796495,0.516393474741429,0.605579622292873,0.835168926475021
"NM_144643",203.02708440199,-0.536441047789494,0.185362791112354,-2.89400609782758,0.00380360775283074,0.0481457977415981
"NM_144641",63.6968737444359,0.339960025669616,0.393905042524376,0.863050707579044,0.388109587838495,0.696851161804087
"NM_000159",517.163754422568,0.313893893305762,0.282463691189265,1.11127165401034,0.266451436724415,0.583046745817015
"NM_000158",495.477671941287,-0.559931102011829,0.427863859900484,-1.30866650467292,0.190647342536388,0.500481661923466
"NM_021021",374.924106991162,0.245203407613126,0.570054893855441,0.430139992229077,0.667093810100901,0.868459963198637
"NM_001347869",31.3795656163798,0.227351178161266,0.357629676196935,0.635716757565922,0.524961052043642,0.793916027303743
"NM_001143679",437.324895807936,-0.212564451435274,0.135672792275496,-1.56674339689009,0.117174682687464,0.388090907200113
"NM_001297658",149.464473452685,0.743493285547141,0.242905877401517,3.06082871892872,0.00220725321986726,0.0333073926176799
"NM_001286495",144.307166990098,-0.21291425616432,0.359519703777709,-0.592218601448239,0.553704214812106,0.810796042426721
"NM_023009",170.913368086435,1.20231474602919,0.467177272795055,2.57357285134166,0.0100654453904605,0.0897618389483539
"NM_173531",96.1877225203485,-0.815444650070391,0.227289881990054,-3.58768565908303,0.000333626162269545,0.0102616607490422
"NM_001286499",101.423883699128,0.66798418005307,0.309599917376461,2.15757221679367,0.0309611067451845,0.185728179468939
"NM_001297656",1794.05074551712,-0.0354434198276905,0.142085129453834,-0.249452000810589,0.803011165272833,0.927147348748142
"NM_006885",292.667676558298,1.23947065749948,1.31587428943037,0.941936982472718,0.346224904464489,0.662802800261256
"NM_152695",32.4821420389368,-0.107377129108067,0.506819171785389,-0.211864773642651,0.832212533280194,0.94282871457125
"NM_001319119",282.279429339475,0.179898425861951,0.213507327053223,0.842586661286365,0.399459653642655,0.706788799318184
"NM_001193653",242.555084397995,0.339393135715624,0.203584682212651,1.66708581425157,0.0954973424640183,0.350689480424901
"NM_006272",8.40778233347725,-1.06906650457799,0.595291768624016,-1.7958697917982,0.0725152277680064,0.300838517948198
"NM_182976",460.499473031836,-0.264993908518999,0.276432220342035,-0.958621640383009,0.337749386680668,0.65567509076621
"NM_006270",29.1318903561225,0.438420538300724,0.328510401008576,1.3345712554449,0.182016711091667,0.488642608350671
"NM_003355",1327.56956864129,0.195635493926704,0.783781616113173,0.249604596363045,0.802893143699352,0.927147348748142
"NM_001002030",364.625193328792,-0.181622542536223,0.14593230160546,-1.24456710774873,0.213290917313672,0.526696030780743
