"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",106.068057928522,-0.793613326337493,0.483357004288723,-1.64187819623163,0.100615249331232,0.958821651171295
"NM_001003803",188.80167070759,0.1287410747886,0.549233435398095,0.23440137925195,0.814673387982568,0.999980361158075
"NM_001003800",330.754351806718,0.123841237951246,0.602115630163421,0.205676836387114,0.837043353591242,0.999980361158075
"NM_016649",200.388749691308,-0.490435611544133,0.484885127569282,-1.01144700808349,0.311802531883474,0.999980361158075
"NM_016647",144.63001847159,0.256678533810854,0.937305832025515,0.27384715323511,0.784202085136417,0.999980361158075
"NM_016640",642.366744153664,-0.329004497658322,0.264255236016543,-1.24502546332791,0.213122390475758,0.999980361158075
"NM_001304467",49.0404778930016,0.0295637937615124,0.620332770871156,0.0476579590015772,0.96198883986229,0.999980361158075
"NM_001080825",190.389050979905,0.370897822122918,1.2695257712155,0.292154622247491,0.770168404939413,0.999980361158075
"NM_002223",1042.62080032241,-0.643484844915655,0.729913989365059,-0.88158996031219,0.377998586273269,0.999980361158075
"NM_001253384",171.174727359737,0.387745214584433,0.652733616968764,0.594032855830357,0.55249013787194,0.999980361158075
"NM_001145313",62.8835074614986,-0.26996563182434,0.387362095830263,-0.696933527390444,0.485844394521442,0.999980361158075
"NM_018476",268.464144574784,-0.548140968035958,0.354640119047971,-1.54562594189129,0.122194932271494,0.990578549110274
"NM_003363",612.763231397018,-0.248926427948021,0.261574561749235,-0.951646162697811,0.341276461609116,0.999980361158075
"NM_207118",78.0793132601695,0.0405828009658077,0.431963552173829,0.0939495954266915,0.92514919657614,0.999980361158075
"NM_001282730",253.937498958937,-0.183292409965149,0.308114308047066,-0.594884447680859,0.551920713801759,0.999980361158075
"NM_004109",56.6686715164475,-0.748607436739685,0.825453543173325,-0.906904383572918,0.364457362862319,0.999980361158075
"NM_004106",198.843841763246,1.24306731778396,0.912134230354076,1.36281182792736,0.172941822467217,0.999980361158075
"NM_007100",268.696895385578,-0.404556315241544,0.292394283849771,-1.38359857762952,0.166481404101386,0.999980361158075
"NM_000485",493.983659133326,0.407309101169113,0.304500875961472,1.33762866817056,0.181017514325879,0.999980361158075
"NM_007108",1076.20715946039,0.153895546251933,0.494710041402372,0.311082317665677,0.755738043174239,0.999980361158075
"NM_000481",35.4194234982255,0.0947434268066565,0.757984053718515,0.124993957777693,0.900528333820185,0.999980361158075
"NM_016643",18.5274410242338,0.135162643835535,0.917807079862399,0.147266944002871,0.882921322826982,0.999980361158075
"NM_001350532",462.823634186292,-0.277145252712597,0.542359854612072,-0.510998832888964,0.609351874015041,0.999980361158075
"NM_001350531",64.9665365592048,0.0599383814791036,0.423729967902991,0.141454194933944,0.887511143262086,0.999980361158075
"NM_001350530",529.79625143497,-0.238250764913745,0.455931833384998,-0.522557863847512,0.601281969348231,0.999980361158075
"NM_014177",130.200693355248,-0.245304247911708,0.499023424714346,-0.491568603321831,0.623024343236057,0.999980361158075
"NM_020992",450.820615845293,1.40984949453836,0.891483778605135,1.58146399112757,0.113771986028211,0.981588125884464
"NM_005802",697.100605851989,-0.417290207660001,0.438900388540477,-0.950762903281224,0.341724748119427,0.999980361158075
"NM_005258",105.008958784165,-0.450213851625923,0.520312141965803,-0.865276466401419,0.386887064364534,0.999980361158075
"NM_003824",209.526057294824,-0.25031738499634,0.301918411268532,-0.829089501182169,0.407053764132906,0.999980361158075
"NM_003825",680.957737160681,0.116519752161995,0.480372905076594,0.242561041496327,0.808345464341155,0.999980361158075
"NM_003826",325.158899675168,-0.348523112620695,0.632319185125677,-0.551182252285171,0.581508745032608,0.999980361158075
"NM_003827",1865.83730514221,0.515588071680781,0.583927608393116,0.88296573799551,0.37725478345804,0.999980361158075
"NM_003820",57.9540070259526,0.195306838200806,0.581119439638174,0.336087256558499,0.736805067862651,0.999980361158075
"NM_003821",140.555902053852,0.59903836246744,0.284169908911713,2.1080288365562,0.0350284951773635,0.690695485900377
"NM_003795",1126.70191335624,0.00859410865029923,0.461920040131695,0.0186051868367716,0.98515606505574,0.999980361158075
"NM_012181",2577.27611534166,-0.937300434105789,0.485100207539921,-1.9321790004154,0.0533374161689255,0.810518431197198
"NM_012180",154.626425470401,-0.0621714719948387,0.726543076256698,-0.0855716254501511,0.931806955311158,0.999980361158075
"NM_001018088",1706.47681057305,-0.629097137448682,0.422385598914792,-1.48939059254146,0.136384544377375,0.999980361158075
"NM_020733",113.167156498121,0.00149610281900779,1.53232772515079,0.000976359557065748,0.999220977907396,0.999980361158075
"NM_020731",16.1881683808741,-0.412108878751589,0.902087121410484,-0.45683933288752,0.647786532212761,0.999980361158075
"NM_001025780",183.235956073608,0.112009473883791,0.582281274338652,0.192363173641485,0.847457736838224,0.999980361158075
"NM_001300829",676.786543645595,-0.0409654378867017,0.430603223970468,-0.0951350004047141,0.924207597838706,0.999980361158075
"NM_002224",37.2635843626448,0.452891565762786,1.10469179962929,0.409970967390873,0.681827244928678,0.999980361158075
"NM_175856",12.3074355021103,-0.629930704334552,0.959700683266232,-0.656382469366027,0.511578067091589,0.999980361158075
"NM_001688",753.866517564875,-0.165364843838941,0.245813198718421,-0.672725649806812,0.501121846261364,0.999980361158075
"NM_014171",148.723390639084,0.0123116428280546,0.588776501907864,0.0209105539846787,0.983317007603245,0.999980361158075
"NM_001867",397.73095760893,0.192448710201031,0.46211842354343,0.416448902264865,0.67708155064873,0.999980361158075
"NM_144643",198.210069315806,-0.689116144736649,0.274793675496461,-2.50775838814938,0.0121499713362997,0.434833974158016
"NM_144641",59.7046031009514,0.100980381074077,0.88491711535501,0.11411281273904,0.909148365475867,0.999980361158075
"NM_000159",517.614989801736,-0.627475439763867,0.557930626786657,-1.12464777812565,0.2607383190242,0.999980361158075
"NM_000158",461.398350043759,-0.569928356202353,0.82616783248381,-0.689845735688967,0.490291203677343,0.999980361158075
"NM_021021",367.580678138465,0.362830378501493,0.870371852110795,0.416868235825377,0.67677478835809,0.999980361158075
"NM_001347869",30.001069305464,0.217057656493064,0.615999022466511,0.352366884648529,0.724563133622388,0.999980361158075
"NM_001143679",414.001431142672,0.487441130192315,0.303083472686391,1.6082735421759,0.107775282611654,0.975124115989149
"NM_001297658",145.176710064033,-0.580167663114694,0.366548264036543,-1.58278655237842,0.113470122794512,0.981188874174235
"NM_001286495",139.504229481916,-0.601430061706364,0.530353422077067,-1.13401749978521,0.256787207490211,0.999980361158075
"NM_023009",160.764190396571,-2.55917733641484,0.845052061594545,-3.02842564703751,0.0024583156304015,0.201311050309913
"NM_173531",92.8205932959189,-0.212850519243106,0.332438522484659,-0.640270320215156,0.521996872786754,0.999980361158075
"NM_001286499",100.749008243231,-0.0755972089367149,0.59102184464835,-0.127909331306856,0.898220726393786,0.999980361158075
"NM_001297656",1810.81126981659,-0.435074496413509,0.499145344114324,-0.871638895451382,0.38340540471269,0.999980361158075
"NM_006885",288.463345944049,3.45994963268114,1.9107574088509,1.8107738934593,0.070175859059223,0.864703721329706
"NM_152695",30.9372353950904,-0.252522226460116,0.837276392824816,-0.301599601546333,0.762957311776662,0.999980361158075
"NM_001319119",273.35676096498,0.026341929283856,0.317128063217496,0.0830640121110627,0.933800641097986,0.999980361158075
"NM_001193653",231.562960626459,0.266168580059856,0.375416641431511,0.708995155475584,0.478327483167776,0.999980361158075
"NM_006272",7.82052576128415,1.14490446119752,1.27788845735768,0.895934582244264,0.370287702928886,0.999980361158075
"NM_182976",454.297299562398,-0.290404297258018,0.471733669095942,-0.615610706385587,0.538151483378611,0.999980361158075
"NM_006270",26.1259115121417,-0.972342239384419,1.01493296819656,-0.958035919467843,0.338044646302445,0.999980361158075
"NM_003355",1391.41115390419,1.30378508152414,1.2881912243065,1.01210523478456,0.311487739730153,0.999980361158075
"NM_001002030",350.340844023598,0.159704794980397,0.256483080887176,0.622671851991086,0.533500183567297,0.999980361158075
"NM_001170704",241.01452897049,-0.258821367746008,0.487173781037288,-0.531271135312181,0.595230904670412,0.999980361158075
"NM_003358",328.964817303773,-0.0662141203872176,0.796321056021607,-0.0831500308657178,0.933732244669483,0.999980361158075
"NM_003359",86.5086910991806,0.170526938381908,1.18486057645019,0.143921522727005,0.885562439944242,0.999980361158075
"NM_001002034",27.3526694108938,-0.307363266146235,0.648834251515945,-0.473716153899255,0.635702332356962,0.999980361158075
"NM_004813",217.676165640855,-0.0831016089352585,0.416488824167632,-0.19952902482159,0.841848941261874,0.999980361158075
"NM_004814",577.608137678725,-0.339737244733218,0.278452874760174,-1.22008883918267,0.222431199002216,0.999980361158075
"NM_020199",262.157748950985,-0.271507405522832,0.249222856371242,-1.089416153382,0.275970411232744,0.999980361158075
"NM_004817",774.838820677896,-0.359204450692976,0.313554239973823,-1.14558951817384,0.251965036338174,0.999980361158075
"NM_004818",688.457218397974,-0.448540614950557,0.319862104134294,-1.40229370454662,0.160827559571052,0.999980361158075
"NM_020196",829.095969121723,0.424553342379561,0.301804391787461,1.40671691311418,0.159511348495264,0.999980361158075
"NM_020195",136.274891793403,1.41379733793645,0.548470072158403,2.57771099956779,0.00994571401669516,0.392267079768675
"NM_014314",88.4820091765124,-0.265969031234327,0.538420595087242,-0.493980047682298,0.621320270549995,0.999980361158075
"NM_020191",607.815582274901,-0.292259976030567,0.283932343178924,-1.02932963803421,0.303324800579632,0.999980361158075
"NM_005663",337.413959463292,0.0907698334881115,0.393555624277336,0.230640417488093,0.817594165397151,0.999980361158075
"NM_001303095",109.900044513562,1.01586016983272,0.400535987639275,2.53625192537658,0.0112046096969431,0.422145552355694
"NM_001303096",605.863932609994,-0.465016296789974,0.479179012111026,-0.970443790393369,0.331825330064422,0.999980361158075
"NM_014313",545.292080235789,0.27051023313014,0.308261997657611,0.877533511057689,0.380196925309765,0.999980361158075
"NM_003688",24.3442131723088,1.31673432090606,0.889955756527538,1.47955031612329,0.138993294015414,0.999980361158075
"NM_003689",314.780729183795,0.293707786403077,0.337355769384501,0.870617351346745,0.383963119179313,0.999980361158075
"NM_003680",2113.4694321514,0.138873006600122,0.63162975882159,0.219864572022719,0.825976628601303,0.999980361158075
"NM_003681",389.771977757676,0.331623100247299,0.292083749625634,1.13536990904952,0.256220362041734,0.999980361158075
"NM_003682",518.674940236499,0.204746497811806,0.607719708740588,0.336909425294291,0.736185179932219,0.999980361158075
"NM_003684",248.459103795199,-0.16575985255755,0.421071043096631,-0.393662436007288,0.693830278223513,0.999980361158075
"NM_003685",1402.55871635278,0.501501417691107,0.372064660953276,1.34788780102415,0.177694472256036,0.999980361158075
"NM_006416",135.099736232124,0.253383974307775,0.469767812478552,0.539381301947636,0.589623780139578,0.999980361158075
"NM_006417",72.2740816231037,-0.622005608599701,0.761579654710489,-0.81673086295373,0.414082249847702,0.999980361158075
"NM_003172",240.119295105259,-0.0605341232817963,0.415121890017247,-0.145822527641896,0.884061491511149,0.999980361158075
"NM_001324229",32.1900666734253,-0.6099588908151,0.540615295023758,-1.12826791330107,0.259206790118037,0.999980361158075
"NM_006411",230.350130187971,1.28612947321031,0.4123699883651,3.11887263743261,0.00181544417056073,0.165943553059924
"NM_001128844",1312.59454791368,0.363748649113966,0.406298450883079,0.89527451636443,0.3706403594437,0.999980361158075
"NM_001127325",217.844798647974,0.576849003314773,0.555017885565167,1.03933407970696,0.298649390375317,0.999980361158075
"NM_001127322",566.201358357459,0.497819019565108,0.497820470046249,0.999997086336886,0.317311917907318,0.999980361158075
"NM_001308174",104.963781325164,0.95063168753817,1.24891790519594,0.761164271553163,0.446558955560178,0.999980361158075
"NM_001098398",3185.71321662404,-0.608619801601781,0.312905242331033,-1.94506105767925,0.0517676301069879,0.806908287011958
"NM_001257360",348.140330196779,0.304296514417473,0.620769351455975,0.490192554938102,0.623997648625256,0.999980361158075
"NM_002887",756.014617018248,-0.349397557812756,0.497155480002072,-0.702793335017247,0.48218455140877,0.999980361158075
"NM_002886",614.387060545724,-0.0320333143629549,0.511571488389372,-0.062617473979655,0.95007111449954,0.999980361158075
"NM_002881",138.694631258391,-0.0305233940277902,0.791032000442263,-0.0385868005475438,0.969219826093203,0.999980361158075
"NM_001346791",108.005395148015,-0.325403504792506,0.52759880867226,-0.616763153069673,0.537390959157937,0.999980361158075
"NM_024298",377.892032432431,0.256898719799754,0.743824906986349,0.345375258863802,0.729812274718856,0.999980361158075
"NM_024299",322.929649353993,1.23000751395808,0.822281864918238,1.49584657820513,0.134693640255145,0.999980361158075
"NM_024292",388.624004340763,-0.270632302372275,0.304301570408679,-0.889355588960039,0.373812004898344,0.999980361158075
"NM_024293",614.217290144408,-0.581574066624797,0.316640579594309,-1.8367009919257,0.0662540487617591,0.851346905830954
"NM_024294",281.685157544623,-0.144794905781867,0.280696581039586,-0.51584135882812,0.605965213614449,0.999980361158075
"NM_002014",707.905969696105,0.0931738811598225,0.652831327841267,0.142722748106962,0.886509150246671,0.999980361158075
"NM_024297",274.05378728577,-0.914786136355318,0.358843468593813,-2.5492623286138,0.0107951064397456,0.417252454109049
"NM_003433",33.5201737827472,-0.419068778405592,0.723938760495049,-0.578873243531015,0.56267470534083,0.999980361158075
"NM_001077269",273.268410586975,1.46414608286775,1.07877796043529,1.35722654389136,0.174709239092841,0.999980361158075
"NM_032505",246.436878794106,-0.130131434360094,0.578929409542008,-0.224779450163088,0.822150853406042,0.999980361158075
"NM_032501",1527.59094578664,0.179366605773302,0.467424206241205,0.383734097161292,0.701175537929253,0.999980361158075
"NM_001469",1636.88351866801,-0.241375974901029,0.226427930781204,-1.06601678542153,0.286416054176603,0.999980361158075
"NM_004104",4347.52680912725,1.1987143773128,1.18662679998939,1.0101865028866,0.312405944515777,0.999980361158075
"NM_001077268",96.979488196177,0.530807299884721,0.688289841241929,0.771197347511258,0.440589966182828,0.999980361158075
"NM_001303115",1109.27451051223,-0.0764499416313279,0.687416802826107,-0.111213373483201,0.911447146915049,0.999980361158075
"NM_002087",2637.02796660919,0.512228498880787,0.485608938837369,1.05481686582448,0.291509089458313,0.999980361158075
