"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",112.294090079776,-0.365718425445402,0.27364757832835,-1.33645774495609,0.181399702929332,0.64211964651664
"NM_001003803",182.333378063801,-0.1035299389825,0.233289863470225,-0.443782414899967,0.657199903445283,0.900073230806961
"NM_001003800",354.785989070897,0.224313989777029,0.361923238196989,0.619783330008057,0.535400445090911,0.848037561084444
"NM_016649",208.700788094935,-0.363934193814628,0.294340037385035,-1.23644135214454,0.216294553085682,0.677021906483532
"NM_016647",148.352947598746,0.791343709358107,0.616428023358151,1.28375686920763,0.19922703918787,0.658655093889763
"NM_016640",657.000988705469,-0.105004215217708,0.169240477944935,-0.620443858896882,0.53496560469319,0.848037561084444
"NM_001304467",50.6280955173752,0.0913583072161235,0.418450373507872,0.218325309284029,0.827175656108475,0.956363882261641
"NM_001080825",170.759319909529,0.30694646862216,0.791354555773402,0.387874772922962,0.698108707759378,0.910517384421733
"NM_002223",1195.0406538132,-0.220338060453055,0.221928965751385,-0.992831466172325,0.320792092766198,0.752296232569266
"NM_001253384",175.525277661876,0.573905392204068,0.433864058683837,1.32277698674801,0.185909552511984,0.646426804682199
"NM_001145313",63.740470821701,-0.665332244370296,0.286638947677143,-2.32115087555965,0.0202787023992199,0.364925297679656
"NM_018476",266.171404496893,-0.132651769493247,0.185268550107358,-0.715997234373446,0.473993056616556,0.821786993524567
"NM_003363",640.362296497441,-0.145682544319421,0.169052343873723,-0.861759979076312,0.388819612149444,0.779782051820125
"NM_207118",80.8372427066867,-0.319344106958452,0.211439013372678,-1.51033672482941,0.130957525324603,0.599908764834288
"NM_001282730",259.973567698763,0.101187624724316,0.190824944480725,0.530264138159028,0.595928807262792,0.876944321866529
"NM_007100",275.67567054392,0.0965756241214706,0.183650508362958,0.525866358782972,0.598981064330577,0.877792477488417
"NM_000485",509.606123928397,0.628105445108748,0.192730038225131,3.25899092270738,0.00111809245268542,0.154237924227531
"NM_007108",1057.08698589165,0.68599687460927,0.212538868067887,3.22763022521676,0.00124820211529988,0.155978438349351
"NM_001350532",510.422739354193,-0.256326563576612,0.12879939724782,-1.99012238452809,0.0465774555310655,0.462552645928627
"NM_001350531",66.4882992414204,-0.420208094730467,0.287055737853595,-1.46385540965839,0.14323345902622,0.606142933489747
"NM_001350530",536.506369851102,-0.603692823427536,0.299115347747457,-2.01826094171949,0.0435640922219728,0.458599600597579
"NM_014177",134.110077755049,0.0466741207487614,0.339792082732629,0.137360824812059,0.890745594747556,0.973285754404422
"NM_020992",527.797853785508,0.103581844665526,0.33331635735195,0.310761360433785,0.7559820461275,0.931766046604758
"NM_005802",697.001399583635,-0.28670386948919,0.213572004988599,-1.3424225216432,0.1794590363593,0.639214861682147
"NM_005258",104.661615838024,0.29429839101216,0.295527079031165,0.9958423843154,0.319326733059654,0.751304404970471
"NM_003824",216.714382438258,0.268762459746795,0.190783145733974,1.40873271961641,0.158914216087227,0.621648567795588
"NM_003825",726.022827627047,-0.0156896338231314,0.329106411712935,-0.0476734371155818,0.96197650413556,0.992130347006712
"NM_003826",318.716841911353,-0.26681438834421,0.360910828784739,-0.739280639604607,0.459736602961076,0.81354528332726
"NM_003827",1794.62390249599,0.332293068968512,0.210649368840055,1.57747004322059,0.114687409787267,0.583663951719913
"NM_003820",60.860734125532,0.18155765415295,0.33775165006572,0.537547793230981,0.590889280993806,0.874635674817442
"NM_003821",144.747742370785,-0.0445438423067546,0.179545642725027,-0.248092026243006,0.804063204936774,0.949414250651014
"NM_003795",1089.04558241514,0.0939348763219841,0.123771839499754,0.758935770055924,0.44789098001066,0.809056532175869
"NM_012181",2517.82395163738,0.276117888624464,0.166215128239091,1.66120792703829,0.0966716940702768,0.552508466109808
"NM_012180",148.614550113016,-0.250362223172209,0.364855274327142,-0.686195981773656,0.49258953132534,0.828222660648059
"NM_001018088",1853.19269978787,-0.317859556030459,0.167469354771065,-1.89801624580797,0.0576939419846283,0.480163317157747
"NM_001025780",207.297622239577,-0.259584348596233,0.243612836700074,-1.06556104396019,0.28662211704759,0.726988832956787
"NM_001300829",674.360250565184,0.128815768833163,0.235136117983975,0.547834887883717,0.583805280749743,0.871562816365929
"NM_001688",771.669945990817,-0.191772645061095,0.158932608973367,-1.2066286855785,0.227575174404747,0.685901789322492
"NM_014171",145.874213060873,-0.360525873484249,0.330610323757746,-1.09048583052846,0.275499191634565,0.72065485065985
"NM_001867",400.259741480253,0.13805834411034,0.293098787694346,0.471030075546789,0.63761925766894,0.892089868175365
"NM_144643",202.094212582491,-0.404813398776491,0.17989334824044,-2.25029664929817,0.0244301205025934,0.380023954413528
"NM_000159",507.66562620853,0.473553814755898,0.278079741821101,1.70294251445527,0.088578826801359,0.529749121364415
"NM_000158",504.252565778495,-0.203361603592838,0.422846046008531,-0.480935332167526,0.630562460383445,0.89092733129332
"NM_021021",376.899197989626,0.193597048017027,0.566630937256823,0.341663391967742,0.73260422487984,0.923703291271883
"NM_001143679",442.962458508503,0.226422569549662,0.133322772834977,1.69830378362983,0.0894504409841382,0.532242516236258
"NM_001297658",149.027782028619,0.416058207053407,0.240074023844385,1.73304133613012,0.083088321989812,0.518120650360786
"NM_001286495",143.891143111005,-0.245183512611245,0.352354379635527,-0.695843522265456,0.486526829880205,0.824560779361503
"NM_023009",172.400358426454,-0.17743781006167,0.462804535198893,-0.383396869664242,0.701425523993004,0.911984155384022
"NM_173531",96.0857411076681,-0.384181268790908,0.206686906192512,-1.85875958892662,0.0630612228541237,0.489199952510781
"NM_001286499",100.519268360294,0.201607104126859,0.307208704672089,0.656254530098852,0.511660368427235,0.836896795594893
"NM_001297656",1757.95701104308,0.111597071658866,0.141911558846623,0.786384650875962,0.431642173007035,0.799100846015322
"NM_006885",287.28673757729,0.309079546982669,1.31714662181565,0.234658421365884,0.814473861604875,0.951716819799667
"NM_001319119",282.07507323261,0.287443162326263,0.207907129084773,1.38255558427272,0.166801175918035,0.630745275540605
"NM_001193653",244.667645516641,0.335023547969825,0.199887377683603,1.67606154951978,0.0937261372299549,0.543054268649267
"NM_182976",452.617564967808,-0.138929524291998,0.271707829007066,-0.51131954791183,0.609127319224153,0.882437598890508
"NM_003355",1284.27459713586,0.328049005852504,0.785250915562112,0.417763289862164,0.676120193511399,0.906550625592731
