"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_017847",111.932801422948,-0.0267142530684648,0.267483718949954,-0.0998724452214716,0.92044559248008,0.947542822539073
"NM_001003803",184.246489944412,0.323588453544794,0.251546660891897,1.28639534469455,0.198305122279661,0.303930620624618
"NM_001003800",351.011933092088,-1.09603914765793,0.363503516401886,-3.01520920211997,0.00256802060500886,0.00760652019204642
"NM_016649",208.780287606203,0.915121574611753,0.297989677445509,3.07098414433868,0.00213354480400794,0.00648303338376481
"NM_016647",147.915697368327,0.0713876874164363,0.619762005612922,0.115185646699714,0.908297975223402,0.938436130574349
"NM_016640",658.108714901573,0.194628484512757,0.169774158036914,1.14639640545552,0.251631169340079,0.365711145533417
"NM_001304467",50.6017966806685,0.669367684292264,0.386929864914862,1.72994577309133,0.0836399641456796,0.150446083701108
"NM_001080825",173.692656698337,1.59581136276996,0.790826464695087,2.01790333785205,0.0436013293660753,0.0877002771910192
"NM_002223",1174.4393863015,-1.31505072471746,0.223188071411323,-5.89211921767044,3.81273933410774e-09,3.45656985721784e-08
"NM_001253384",174.783836951013,-0.372073968551283,0.424735631816634,-0.876013078911905,0.381022923679267,0.502179779159692
"NM_001145313",63.9622240909871,1.16614695400051,0.269663967818708,4.32444483938061,1.52916458837723e-05,7.61729697726409e-05
"NM_018476",267.750110425276,-1.59447208177814,0.21942990084916,-7.26643030693529,3.6911151046705e-13,5.34968853657178e-12
"NM_003363",641.046396198631,0.726005351748501,0.17653700793971,4.11248247730834,3.91427188786549e-05,0.000179461830779765
"NM_207118",80.9678508409839,0.521325890749248,0.308340299908948,1.69074847142327,0.090884852424998,0.161239645574609
"NM_001282730",260.441829116719,0.23076667027097,0.194122486450392,1.18876836213379,0.234530831021602,0.346643019617974
"NM_004109",62.0304926612457,-0.786050512830046,0.328960078944091,-2.38950122869967,0.0168712674283771,0.0393722480346554
"NM_004106",231.375396022396,-3.31426119089584,0.434436864281367,-7.62886730705553,2.36825240928489e-14,3.99025625824444e-13
"NM_007100",276.138429649795,-0.105025915395965,0.188002022154484,-0.558642477311566,0.576405744255715,0.684540083339806
"NM_000485",508.784730971689,0.279845066164062,0.191682840119797,1.45993802047782,0.144307108725394,0.235269980034814
"NM_007108",1065.09852852508,-0.152858419355263,0.215319241487227,-0.709915278817896,0.477756675107766,0.595641174455239
"NM_001350532",504.592365751142,-0.736663215626265,0.128084712877933,-5.75137500076467,8.85205186235025e-09,7.65498341619533e-08
"NM_001350531",66.5261712954099,0.521414051366288,0.257124255551566,2.02786800587048,0.0425737212774279,0.0859275382264532
"NM_001350530",538.414041271536,0.252638895483883,0.301976709877333,0.83661715364244,0.402807800380013,0.524445087360073
"NM_014177",134.587174145506,1.11602902972589,0.332960720774908,3.35183389538721,0.000802781688696928,0.00270552638443477
"NM_020992",520.583497775736,-0.698334341258503,0.345335623286975,-2.02219028147637,0.0431566979031633,0.0870244443758981
"NM_005802",701.226957881954,0.0833149697235943,0.208390144317318,0.399802831350458,0.689301745157692,0.77833508179518
"NM_005258",105.254487765438,0.430065084025904,0.277674547980643,1.54880988248114,0.121427429193358,0.205338419890974
"NM_003824",216.614756820596,-0.661988118798719,0.200695674920183,-3.29846728915305,0.000972142059419317,0.00319526886520068
"NM_003825",724.986639193724,-0.808451727461704,0.333773870758424,-2.42215403388133,0.0154288091336991,0.0364989707613844
"NM_003826",322.444094950195,0.085197548359567,0.364097827017253,0.233996310984657,0.814987842581274,0.871350748462289
"NM_003827",1818.31424193446,0.419942272440242,0.216353320096093,1.94100220996713,0.0522580093146483,0.102151193008137
"NM_003820",60.228652242126,-1.90827684482518,0.309507100186251,-6.16553495437373,7.02452500355266e-10,7.1395748940376e-09
"NM_003821",144.524209522269,-0.654162904180645,0.18162420650737,-3.60173853893258,0.000316096194999897,0.00117587350963704
"NM_003795",1101.30973013771,-0.338269095173794,0.131325404023048,-2.57580852455956,0.0100006009337743,0.0250939010237626
"NM_012181",2544.66591601427,-0.333716131588808,0.165273595023653,-2.0191739130564,0.0434691467057123,0.0874850242000907
"NM_012180",150.371380742703,-0.403650464277939,0.361866996895979,-1.11546636676008,0.264650623400436,0.380316584051637
