"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001003806",5.37437979178055,-2.55052214990386,1.13963523130425,-2.23801623523426,0.0252199964152146,0.0842243624663795
"NM_017847",105.820694019964,0.0530437714426115,0.323153126779924,0.164144385577107,0.869617481013974,1
"NM_001143986",0.397531613684874,0.32380862410617,6.14662036790428,0.0526807586486059,0.95798627010811,1
"NM_001143980",2.95774210466669,0.235047997575159,1.23308190563664,0.190618316999635,0.848824638435879,1
"NM_001003803",189.953210447143,0.392192041098412,0.407069423597427,0.963452468702909,0.335320506279983,0.600882371521363
"NM_001003800",328.241350398423,-1.01761435396787,0.415870196080314,-2.44695186998046,0.0144070076406613,0.0540591060244119
"NM_016649",200.396537538058,0.994136776134059,0.335124150395707,2.96647309649336,0.00301236714927846,0.0156021183705855
"NM_016647",144.314497075859,0.148750335111023,0.663269639404072,0.224268270811658,0.822548563632128,1
"NM_016644",0.395233570093079,-3.76004292783286,8.07186796091472,-0.465820668281442,0.641343869652203,0.915090932832758
"NM_017417",0.450604254942155,0.0861635141533471,8.03088177421759,0.0107290228614705,0.99143964253986,1
"NM_016642",0.166368481954158,-1.95862984405704,8.07953117950196,-0.242418749373249,0.808455707683003,0.999772924439056
"NM_016640",642.915478831012,0.273370840119938,0.185507793502173,1.47363533875861,0.140579801182615,0.317928733175562
"NM_001304464",0.0508759294988151,-1.94730171582082,8.15284486717592,-0.238849352286934,0.811222399930489,0.999772924439056
"NM_003279",1.87409440302007,-4.12122165047078,2.41290726740652,-1.70799006913366,0.087638185178277,0.22292755089075
"NM_001304467",49.0270973209722,0.748143209852738,0.416008579236288,1.79838408916034,0.072116162381592,0.192054586697436
"NM_001080825",192.279858871842,1.674612350949,0.925690391690459,1.80904151753255,0.0704445535720097,0.188541048866842
"NM_001040",0.0711536036291283,0,8.16084380113997,0,1,1
"NM_002223",1029.1823396831,-1.23556103789516,0.504309010624589,-2.45000785602643,0.0142853097879817,0.0537299766056672
"NM_001143981",2.89477611578855,-5.27513924417784,6.64201243946356,-0.794207974203055,0.427074367010704,0.709257968217197
"NM_001253384",170.711685064013,-0.293636203119423,0.458004678446236,-0.641120532033806,0.521444375329059,0.808528333199747
"NM_001145313",63.0147408242284,1.24438739128503,0.273510033850931,4.54969557703045,5.37235809828286e-06,8.38275817551308e-05
"NM_018476",269.355878848208,-1.51222446017079,0.264660676034189,-5.71382376419017,1.10465401655058e-08,4.4902088328446e-07
