"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001003806",5.37437979178055,0.793390804530957,1.71223126009306,0.463366615843607,0.643101603756481,1
"NM_017847",105.820694019964,-0.217567680762835,0.334241964588289,-0.650928679858706,0.515092526865909,1
"NM_001143986",0.397531613684874,0,6.23027693295798,0,1,1
"NM_001143980",2.95774210466669,-1.35354921075765,1.65109761230335,-0.819787516299166,0.412337248884718,1
"NM_001003803",189.953210447143,0.209803304045895,0.393001456984801,0.533848667268449,0.593446239603908,1
"NM_001003800",328.241350398423,-0.0681489713120698,0.420746368404781,-0.161971620980236,0.871328201919978,1
"NM_016649",200.396537538058,-0.435668169567722,0.327440957184461,-1.33052435869314,0.183345566133792,1
"NM_016647",144.314497075859,0.249089219167805,0.661184534908598,0.376731768540591,0.706372951501679,1
"NM_016644",0.395233570093079,0,8.16084380113998,0,1,1
"NM_017417",0.450604254942155,1.60065276601032,8.15290897966686,0.196329036666827,0.844352635646607,1
"NM_016642",0.166368481954158,-1.19270394612798,8.15962141433129,-0.146171480950471,0.883786018625048,1
"NM_016640",642.915478831012,0.291244084711612,0.181134520134378,1.60788835002597,0.107859633791218,1
"NM_001304464",0.0508759294988151,0,8.16084380113997,0,1,1
"NM_003279",1.87409440302007,0.17310057891772,2.76226243652164,0.0626662320817335,0.950032287416233,1
"NM_001304467",49.0270973209722,0.641244524487615,0.424421165589179,1.51086839318544,0.130821985091319,1
"NM_001080825",192.279858871842,0.216202882389291,0.911605439749124,0.237167170095859,0.812527104254852,1
"NM_001040",0.0711536036291283,0,8.16084380113997,0,1,1
"NM_002223",1029.1823396831,-0.0620009833515124,0.506252498405616,-0.122470473818455,0.902526428418674,1
"NM_001143981",2.89477611578855,-1.2398216043162,6.77655492007098,-0.182957508489168,0.854831359099765,1
"NM_001253384",170.711685064013,-0.0676441922888308,0.461244014284647,-0.146655978601135,0.883403566787673,1
"NM_001145313",63.0147408242284,0.212498018403708,0.255842512507669,0.83058134600417,0.406210176345275,1
"NM_018476",269.355878848208,-0.215187340506174,0.251538855383381,-0.855483500464363,0.392283534806,1
