AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	2.0	0.179483434027	2.0	0.548599662933
NM_017847	130.0	3.07531227887	25.0	1.68799896287
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	0.0	-	0.0	-
NM_001003803	196.0	9.79094292741	138.0	19.6276768294
NM_001003800	162.0	2.32710231085	121.0	4.34265340658
NM_016649	89.0	2.55057902991	63.0	2.27166620989
NM_016647	244.0	9.9329493741	92.0	13.5233754231
NM_016644	0.0	-	0.0	-
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	651.0	35.8847176649	430.0	30.0233633714
NM_001304464	168.0	9.56963960855	0.0	-
NM_003279	0.0	-	0.0	-
NM_001012980	0.0	-	0.0	-
NM_001304467	307.0	7.73075852881	28.0	4.01964612841
NM_001080825	760.0	9.32692476209	331.0	29.9083628004
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	173.0	1.26714619753	137.0	1.55768194449
NM_001143981	0.0	-	0.0	-
NM_001253384	96.0	2.19385454098	78.0	16.4128995047
NM_001145313	59.0	0.703456644113	32.0	1.85139471935
NM_205859	0.0	-	0.0	-
NM_018476	1786.0	190.95850541	308.0	75.0971983038
NM_003363	515.0	11.5205929216	329.0	10.4848549688
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	152.0	1.87136534767	43.0	18.3476109492
NM_205853	0.0	-	0.0	-
NM_205852	0.0	-	0.0	-
NM_001282735	4.0	0.0576660368358	3.0	0.164874317304
NM_001355213	0.0	-	0.0	-
NM_001007531	5.0	0.277270587764	4.0	0.304928844906
NM_001282730	522.0	10.1605060276	160.0	11.9018231958
NM_004108	0.0	-	0.0	-
NM_004109	38.0	1.11006663967	15.0	2.49093901008
NM_004106	130.0	20.2731245998	31.0	10.9467702857
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	0.0	-	0.0	-
NM_001463	0.0	-	0.0	-
NM_004101	0.0	-	0.0	-
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	0.0	-	0.0	-
NM_007100	1126.0	284.321920651	184.0	80.7538703838
NM_000334	0.0	-	0.0	-
NM_007105	0.0	-	0.0	-
NM_181435	0.0	-	0.0	-
NM_000339	0.0	-	0.0	-
NM_000486	12.0	0.264651093676	8.0	0.90357591542
NM_000485	744.0	84.9697262322	211.0	35.8135558962
NM_007108	2274.0	211.699622656	968.0	249.90328175
NM_000483	5.0	0.632131298853	4.0	1.20476788723
NM_000482	0.0	-	0.0	-
NM_000481	20.0	0.837100303114	20.0	1.52087035269
NM_016643	30.0	1.90030398707	10.0	0.966087456738
NM_030615	0.0	-	0.0	-
NM_001350532	162.0	3.91675981805	104.0	3.30066574062
