AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	11.0	0.721956802818	5.0	1.00304333941
NM_017847	407.0	7.04148782092	203.0	10.0242608197
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	13.0	0.399935491242	11.0	0.36998484855
NM_001003803	167.0	6.10111304728	111.0	11.5461433292
NM_001003800	870.0	9.13995102797	497.0	13.0451879545
NM_016649	495.0	10.3747617047	387.0	10.2056127943
NM_016647	784.0	23.3414919295	253.0	27.1983120245
NM_016644	1.0	0.0360451938014	0.0	-
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	829.0	33.4200602791	707.0	36.1022653582
NM_001304464	248.0	10.3314703815	0.0	-
NM_003279	0.0	-	0.0	-
NM_001012980	0.0	-	0.0	-
NM_001304467	575.0	10.5895067309	113.0	11.8640341155
NM_001080825	324.0	2.90799760591	88.0	5.81529126662
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	2083.0	11.1581975163	1687.0	14.0280548277
NM_001143981	0.0	-	0.0	-
NM_001253384	440.0	7.3538272898	354.0	54.4776196179
NM_001145313	356.0	3.1042699117	122.0	5.16217860254
NM_205859	0.0	-	0.0	-
NM_018476	236.0	18.4541356478	74.0	13.1955923763
NM_003363	813.0	13.3009389777	723.0	16.8511281021
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	176.0	1.5847173636	47.0	14.6667226074
NM_205853	0.0	-	0.0	-
NM_205852	7.0	0.155463455308	4.0	0.385719670435
NM_001282735	20.0	0.210869740055	16.0	0.643096123159
NM_001355213	0.0	-	0.0	-
NM_001007531	9.0	0.365006384884	9.0	0.501770563835
NM_001282730	665.0	9.46652602993	316.0	17.1911427935
NM_004108	0.0	-	0.0	-
NM_004109	135.0	2.88418674331	74.0	8.98726832114
NM_004106	48.0	5.47447816516	18.0	4.64858706266
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	31.0	1.03905513907	18.0	1.14894055242
NM_001463	0.0	-	0.0	-
NM_004101	8.0	0.157257538428	2.0	0.119830244282
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	1.0	0.0199598793037	1.0	0.0244484992414
NM_007100	559.0	103.230472428	284.0	91.1565786859
NM_000334	4.0	0.0345442728551	3.0	0.0366927122529
NM_007105	1.0	0.029319057159	1.0	0.0884573653656
NM_181435	33.0	0.581377132641	12.0	0.842556405107
NM_000339	0.0	-	0.0	-
NM_000486	162.0	2.61295310127	58.0	4.79100700943
NM_000485	1249.0	104.322473356	738.0	91.6105527763
NM_007108	901.0	61.3449148284	622.0	117.43867428
NM_000483	6.0	0.554769649453	5.0	1.10138092171
NM_000482	0.0	-	0.0	-
NM_000481	96.0	2.93861634479	57.0	3.17001419743
NM_016643	73.0	3.38180715177	56.0	3.95665900931
NM_030615	0.0	-	0.0	-
NM_001350532	889.0	15.7194678728	754.0	17.5010338692
NM_001350531	286.0	4.45006707037	133.0	4.70593183745
NM_001350530	1159.0	13.7975679762	432.0	16.0965999782
NM_001320272	0.0	-	0.0	-
NM_030613	3.0	0.083283993915	1.0	0.0486324043352
NM_014177	498.0	21.8822993347	267.0	24.0923759211
NM_020992	356.0	15.1873458338	259.0	17.6341098119
NM_005802	1053.0	17.0086152807	892.0	19.1602374342
NM_005258	331.0	31.2915758867	104.0	27.4904678058
NM_001012964	0.0	-	0.0	-
NM_003824	500.0	18.1879418264	182.0	19.5655841441
NM_003825	971.0	24.7821967242	379.0	40.167154407
NM_003826	530.0	9.61625614443	212.0	15.2180581796
NM_003827	1128.0	40.8775752671	761.0	57.7644526384
NM_003820	135.0	2.5991457227	68.0	5.37970286829
NM_003821	207.0	5.397576042	141.0	5.85584488577
NM_003795	1355.0	51.8938149509	415.0	57.2042385471
NM_003823	28.0	1.63404878566	27.0	2.01541731454
NM_012181	1782.0	66.9163460234	1418.0	76.956198547
NM_012180	157.0	4.12895374489	79.0	5.54682966695
NM_012183	0.0	-	0.0	-
NM_012182	0.0	-	0.0	-
NM_001018088	2787.0	12.8704012115	2598.0	16.0849566674
NM_020437	1.0	0.0203454610349	0.0	-
NM_012186	1.0	0.0340254984395	1.0	0.0702130337589
NM_020733	45.0	0.33128036898	22.0	0.357669868063
NM_020731	128.0	1.52434233009	45.0	1.40426067518
NM_020737	1.0	0.02092657945	1.0	0.0284407225353
NM_001025780	440.0	9.51491352575	165.0	12.8278483823
NM_001300829	699.0	26.5590497033	280.0	21.1110329691
NM_002224	53.0	0.395575147564	46.0	0.386802341666
NM_175856	17.0	0.328143388014	14.0	0.356233738664
NM_001688	1188.0	38.1135462834	789.0	68.9781586127
NM_014171	241.0	2.55175738147	67.0	14.7585043509
NM_001199973	5.0	0.126747860866	0.0	-
NM_001867	1016.0	168.262861443	201.0	70.5640989277
NM_144646	0.0	-	0.0	-
NM_144647	0.0	-	0.0	-
NM_144644	3.0	0.164001246736	3.0	0.220276184342
NM_144645	4.0	0.296936178011	1.0	0.190408227143
NM_144642	0.0	-	0.0	-
NM_144643	422.0	9.31086881716	244.0	7.95679778795
NM_001161546	3.0	0.0622004113275	3.0	0.0663430240242
NM_144641	57.0	1.74877433195	41.0	2.00259783243
NM_133447	2.0	0.0427286924935	1.0	0.040777079497
NM_001008783	2.0	0.0561003016301	1.0	0.0538805055224
NM_000159	678.0	24.2699200282	517.0	26.460237597
NM_000158	866.0	18.8358527737	658.0	21.0299521882
NM_144648	4.0	0.0866939066348	4.0	0.108804701224
NM_144649	11.0	0.356294875778	7.0	0.567787709819
NM_021020	1.0	0.0123474102232	0.0	-
NM_021021	627.0	8.49500086034	304.0	12.6722150725
NM_021023	0.0	-	0.0	-
NM_001347869	139.0	3.3048420546	50.0	4.49363416057
NM_021025	6.0	0.270882166411	3.0	0.230837371262
NM_021026	0.0	-	0.0	-
NM_021027	0.0	-	0.0	-
NM_015225	20.0	0.107118811933	10.0	0.07273606605
NM_175068	0.0	-	0.0	-
NM_001143679	594.0	32.6576511996	445.0	35.329809213
NM_152694	0.0	-	0.0	-
NM_173536	1.0	0.00995929556864	0.0	-
NM_173537	0.0	-	0.0	-
NM_173535	0.0	-	0.0	-
NM_001297658	409.0	13.4809024817	253.0	17.2255976155
NM_001286495	212.0	3.37899187293	181.0	3.75160416542
NM_023009	240.0	10.3566472331	127.0	14.5584576121
NM_173531	364.0	5.48886857197	137.0	5.66876500919
NM_001286499	334.0	8.29823337429	221.0	8.43033233859
NM_001297656	1517.0	34.1069530766	1169.0	39.0852554591
NM_001297650	2.0	0.0290223950091	1.0	0.0153471112041
NM_173538	0.0	-	0.0	-
NM_006885	79.0	0.331525120177	65.0	0.394284854802
NM_001001952	0.0	-	0.0	-
NM_001001953	0.0	-	0.0	-
NM_002226	9.0	0.103965828908	7.0	0.126938818095
NM_001001957	97.0	6.91877005675	91.0	6.4908048986
NM_001001954	0.0	-	0.0	-
NM_001001955	0.0	-	0.0	-
NM_001282864	51.0	1.05319550638	40.0	1.67672916439
NM_001001958	0.0	-	0.0	-
NM_001001959	0.0	-	0.0	-
NM_152695	82.0	1.36170732139	45.0	1.94810729505
NM_015259	86.0	1.75500698369	29.0	2.15041898773
