AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	36.0	3.98723146539	20.0	6.77064602341
NM_017847	237.0	6.91940559723	152.0	12.666316253
NM_001143986	2.0	0.113293678479	1.0	0.0661703625325
NM_001143987	0.0	-	0.0	-
NM_001143980	3.0	0.155746489995	3.0	0.170279720349
NM_001003803	170.0	10.4807398606	150.0	26.330290091
NM_001003800	767.0	13.5978548004	718.0	31.8030531903
NM_016649	339.0	11.9901067265	284.0	12.6385392437
NM_016647	207.0	10.3999993865	163.0	29.5705535415
NM_016644	3.0	0.182481582663	1.0	0.134452545146
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	851.0	57.8938828155	745.0	64.1980345674
NM_001304464	185.0	13.0056661562	0.0	-
NM_003279	6.0	1.002174918	6.0	1.41300438749
NM_001012980	0.0	-	0.0	-
NM_001304467	172.0	5.34548053258	30.0	5.31527351371
NM_001080825	78.0	1.18139208377	50.0	5.57582613693
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	3021.0	27.3090076688	2790.0	39.1504713064
NM_001143981	28.0	0.776618358794	21.0	1.73470146482
NM_001253384	140.0	3.94856420706	138.0	35.8380496362
NM_001145313	87.0	1.28020391046	71.0	5.06969653278
NM_205859	0.0	-	0.0	-
NM_018476	937.0	123.643621163	411.0	123.677134028
NM_003363	1105.0	30.5073477618	932.0	36.6570080139
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	253.0	3.84423642238	114.0	60.0330614076
NM_205853	1.0	0.156031348688	0.0	-
NM_205852	1.0	0.0374783700802	1.0	0.162727973095
NM_001282735	195.0	3.46951921988	157.0	10.6489302035
NM_001355213	0.0	-	0.0	-
NM_001007531	11.0	0.752837175166	11.0	1.03491760556
NM_001282730	484.0	11.6269222694	264.0	24.2366176296
NM_004108	1.0	0.107612916928	1.0	0.12075037494
NM_004109	161.0	5.80451453696	130.0	26.6434070543
NM_004106	1374.0	264.446998795	719.0	313.348610904
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	137.0	7.74903972525	113.0	12.1717750103
NM_001463	0.0	-	0.0	-
NM_004101	70.0	2.32204133086	55.0	5.56095726723
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
