AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	67.0	6.63478552404	33.0	9.98842911314
NM_017847	220.0	5.74283398702	110.0	8.19563414412
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	6.0	0.278503977596	6.0	0.30449212321
NM_001003803	87.0	4.79562716327	64.0	10.0444809039
NM_001003800	879.0	13.9330773823	500.0	19.8014737445
NM_016649	131.0	4.14264563399	101.0	4.01867655882
NM_016647	279.0	12.532863513	90.0	14.5981391127
NM_016644	2.0	0.108770448291	0.0	-
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	410.0	24.9384876509	351.0	27.0430527063
NM_001304464	168.0	10.5597416672	0.0	-
NM_003279	6.0	0.896038494731	6.0	1.26335862301
NM_001012980	0.0	-	0.0	-
NM_001304467	242.0	6.72445063792	42.0	6.65329517817
NM_001080825	111.0	1.50316124845	26.0	2.59236235093
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	3551.0	28.7004697496	2779.0	34.8661887335
NM_001143981	3.0	0.0743967587067	1.0	0.0738564772346
NM_001253384	293.0	7.38859612237	248.0	57.5837706614
NM_001145313	121.0	1.59194627004	29.0	1.85141914966
NM_205859	0.0	-	0.0	-
NM_018476	317.0	37.4002517647	113.0	30.4024913073
NM_003363	269.0	6.64014546162	217.0	7.63104429667
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	86.0	1.16834514388	16.0	7.53336067793
NM_205853	0.0	-	0.0	-
NM_205852	22.0	0.737202016917	12.0	1.74592908415
NM_001282735	134.0	2.13168300741	90.0	5.45798045538
NM_001355213	0.0	-	0.0	-
NM_001007531	5.0	0.305957789266	5.0	0.420597060182
NM_001282730	372.0	7.98997620371	176.0	14.4465415422
NM_004108	0.0	-	0.0	-
NM_004109	141.0	4.54508781313	50.0	9.1621954191
NM_004106	289.0	49.7316525972	129.0	50.2656996958
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	1.0	0.0297282575715	0.0	-
NM_001462	138.0	6.97894129437	86.0	8.28241642715
NM_001463	0.0	-	0.0	-
NM_004101	65.0	1.92782851994	23.0	2.07920754711
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	21.0	0.632427525079	19.0	0.700873055454
NM_007100	385.0	107.272992119	174.0	84.2660201545
NM_000334	1.0	0.0130301562014	1.0	0.0184540680733
NM_007105	1.0	0.0442367851901	1.0	0.133465051381
NM_181435	47.0	1.2493249739	18.0	1.9068819216
NM_000339	0.0	-	0.0	-
NM_000486	0.0	-	0.0	-
NM_000485	581.0	73.2192248789	335.0	62.7433216684
