AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	2.0	0.159172981451	1.0	0.243259898736
NM_017847	204.0	4.27977579542	110.0	6.58672956577
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	9.0	0.335745291546	9.0	0.367074817254
NM_001003803	131.0	5.80342964919	85.0	10.7214547961
NM_001003800	314.0	4.00013908295	180.0	5.72911163378
NM_016649	92.0	2.33819962367	73.0	2.33438137566
NM_016647	304.0	10.9750614384	107.0	13.9484527581
NM_016644	0.0	-	0.0	-
NM_017417	3.0	0.114850575141	3.0	0.128111796199
NM_016642	1.0	0.00697221922504	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	396.0	19.3583666783	343.0	21.2388006133
NM_001304464	67.0	3.38459013618	0.0	-
NM_003279	0.0	-	0.0	-
NM_001012980	0.0	-	0.0	-
NM_001304467	238.0	5.31502939402	37.0	4.71060289888
NM_001080825	1030.0	11.2100380499	264.0	21.1550255465
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	532.0	3.45570956201	419.0	4.22490767131
NM_001143981	0.0	-	0.0	-
NM_001253384	166.0	3.36426087575	144.0	26.8718879918
NM_001145313	158.0	1.6706573744	60.0	3.07854335123
NM_205859	0.0	-	0.0	-
NM_018476	410.0	38.8764311483	143.0	30.9210360171
NM_003363	476.0	9.44320756412	407.0	11.5028622655
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	45.0	0.491329103511	15.0	5.67606430383
NM_205853	1.0	0.112119788718	0.0	-
NM_205852	2.0	0.0538618293082	2.0	0.233863593634
NM_001282735	9.0	0.11506615576	4.0	0.194956054801
NM_001355213	0.0	-	0.0	-
NM_001007531	5.0	0.245894482477	5.0	0.338028643404
NM_001282730	480.0	8.28573526253	201.0	13.2597260057
NM_004108	0.0	-	0.0	-
NM_004109	29.0	0.751291427347	8.0	1.1781668609
NM_004106	10.0	1.38300043951	5.0	1.56581084244
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	0.0	-	0.0	-
NM_001463	0.0	-	0.0	-
NM_004101	0.0	-	0.0	-
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	0.0	-	0.0	-
NM_007100	281.0	62.9250043809	135.0	52.5441381269
NM_000334	3.0	0.0314165250385	2.0	0.0296626114953
NM_007105	0.0	-	0.0	-
NM_181435	10.0	0.213631275419	4.0	0.34056385823
NM_000339	0.0	-	0.0	-
NM_000486	11.0	0.215144433053	4.0	0.400663362623
NM_000485	323.0	32.7143869764	177.0	26.6430068096
NM_007108	748.0	61.7555796257	497.0	113.788394985
NM_000483	3.0	0.336359366153	2.0	0.534217816831
NM_000482	0.0	-	0.0	-
NM_000481	28.0	1.0393229461	17.0	1.14645259206
NM_016643	9.0	0.505579335929	5.0	0.42838221161
NM_030615	0.0	-	0.0	-
NM_001350532	211.0	4.52417465393	173.0	4.86921879949
NM_001350531	132.0	2.49055009897	48.0	2.05947278048
NM_001350530	804.0	11.6063585454	323.0	14.5939802598
NM_001320272	0.0	-	0.0	-
NM_030613	0.0	-	0.0	-
NM_014177	135.0	7.19313494567	69.0	7.54984938727
NM_020992	17.0	0.879430722518	10.0	0.825609353285
NM_005802	1191.0	23.3277673703	993.0	25.8646203612
NM_005258	250.0	28.6589502017	86.0	27.5656393485
