AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	4.0	0.43467854925	2.0	0.66430784238
NM_017847	190.0	5.44268642936	128.0	10.4654035476
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	1.0	0.0509373425467	1.0	0.0556904778043
NM_001003803	210.0	12.7028621567	193.0	33.2399961132
NM_001003800	425.0	7.39270261003	385.0	16.7318657497
NM_016649	402.0	13.95046469	365.0	15.9371505848
NM_016647	427.0	21.0489343556	355.0	63.1887076867
NM_016644	0.0	-	0.0	-
NM_017417	1.0	0.0522734039906	1.0	0.0583091523092
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	1598.0	106.664318539	1401.0	118.452127459
NM_001304464	349.0	24.0727425305	0.0	-
NM_003279	1.0	0.163882110895	1.0	0.23106359735
NM_001012980	0.0	-	0.0	-
NM_001304467	316.0	9.63573080226	66.0	11.4732793712
NM_001080825	159.0	2.36284834696	120.0	13.12984912
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	922.0	8.17759100002	811.0	11.1658789673
NM_001143981	0.0	-	0.0	-
NM_001253384	350.0	9.68542056334	332.0	84.594598668
NM_001145313	124.0	1.79027955659	101.0	7.07594191431
NM_205859	0.0	-	0.0	-
NM_018476	432.0	55.9313294299	180.0	53.1446273904
NM_003363	816.0	22.1040372564	698.0	26.9361669533
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	392.0	5.84406322038	193.0	99.7199883395
NM_205853	0.0	-	0.0	-
NM_205852	0.0	-	0.0	-
NM_001282735	4.0	0.069828698589	4.0	0.266198491401
NM_001355213	0.0	-	0.0	-
NM_001007531	10.0	0.671502512153	10.0	0.923107671793
NM_001282730	492.0	11.5964158437	295.0	26.5723136952
NM_004108	0.0	-	0.0	-
NM_004109	149.0	5.27066684959	101.0	20.3098657108
NM_004106	212.0	40.0338208362	111.0	47.4636499797
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	34.0	1.88688532853	26.0	2.74781880257
NM_001463	0.0	-	0.0	-
NM_004101	19.0	0.618393302093	15.0	1.48804956693
NM_000331	3.0	0.46958085913	3.0	0.907347296909
NM_007102	0.0	-	0.0	-
NM_007101	2.0	0.0660963680899	2.0	0.0809602593542
NM_007100	2158.0	659.83786961	554.0	294.421235743
NM_000334	0.0	-	0.0	-
