AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	4.0	0.633514775634	1.0	0.484092019774
NM_017847	114.0	4.75940983712	74.0	8.81792232942
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	1.0	0.0742377538312	1.0	0.0811651290639
NM_001003803	185.0	16.3095717882	162.0	40.663729661
NM_001003800	155.0	3.9294751231	136.0	8.61412341729
NM_016649	271.0	13.7063068882	226.0	14.381851179
NM_016647	194.0	13.9377447955	138.0	35.7996471657
NM_016644	0.0	-	0.0	-
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	1029.0	100.102817754	842.0	103.754122347
NM_001304464	207.0	20.8093746349	0.0	-
NM_003279	0.0	-	0.0	-
NM_001012980	0.0	-	0.0	-
NM_001304467	265.0	11.7769271696	80.0	20.2685256877
NM_001080825	182.0	3.94183690988	114.0	18.1790791426
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	607.0	7.84642260327	538.0	10.7955028658
NM_001143981	0.0	-	0.0	-
NM_001253384	139.0	5.60600884987	127.0	47.1624992415
NM_001145313	91.0	1.91482504484	76.0	7.76005889325
NM_205859	0.0	-	0.0	-
NM_018476	269.0	50.7589015258	102.0	43.8910097928
NM_003363	568.0	22.4242703373	484.0	27.2216392198
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	226.0	4.91050115062	113.0	85.0926194758
NM_205853	0.0	-	0.0	-
NM_205852	0.0	-	0.0	-
NM_001282735	11.0	0.27986924841	9.0	0.872924429217
NM_001355213	0.0	-	0.0	-
NM_001007531	6.0	0.587201872361	6.0	0.807220439921
NM_001282730	391.0	13.4314832502	225.0	29.5378181557
NM_004108	0.0	-	0.0	-
NM_004109	79.0	4.07281729727	55.0	16.1189559017
NM_004106	89.0	24.4945647366	46.0	28.6671504124
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	1.0	0.0475460153885	1.0	0.112021293832
NM_001462	28.0	2.26471293985	21.0	3.2346148594
NM_001463	0.0	-	0.0	-
NM_004101	7.0	0.332045619863	7.0	1.01207504934
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	0.0	-	0.0	-
NM_007100	1392.0	620.316840418	342.0	264.89515322
NM_000334	2.0	0.0416796716577	2.0	0.0590291847738
NM_007105	1.0	0.0707502908413	1.0	0.213457898483
NM_181435	2.0	0.0850260944297	2.0	0.338864413842
NM_000339	0.0	-	0.0	-
NM_000486	51.0	1.9850205434	39.0	7.77394831755
NM_000485	1403.0	282.781723491	821.0	245.929444211
NM_007108	1759.0	289.000001914	1019.0	464.272722964
NM_000483	5.0	1.11560300853	3.0	1.59465606514
NM_000482	0.0	-	0.0	-
NM_000481	72.0	5.31841695839	71.0	9.52846470605
NM_016643	49.0	5.47772578252	19.0	3.23945854742
NM_030615	0.0	-	0.0	-
NM_001350532	520.0	22.1879742117	412.0	23.0763865294
NM_001350531	204.0	7.65964990845	42.0	3.58609269452
NM_001350530	509.0	14.6222807471	457.0	41.0908224546
NM_001320272	0.0	-	0.0	-
NM_030613	0.0	-	0.0	-
NM_014177	329.0	34.8849206218	229.0	49.8634221814
NM_020992	485.0	49.9288832547	358.0	58.8186473481
NM_005802	510.0	19.8787463476	436.0	22.5995999136
NM_005258	264.0	60.2256641263	129.0	82.2842529611
NM_001012964	0.0	-	0.0	-
NM_003824	341.0	29.9327184337	196.0	50.8458756846
NM_003825	1055.0	64.9757437219	729.0	186.439364295
NM_003826	227.0	9.93880660355	180.0	31.1798566091
NM_003827	1684.0	147.26391559	1257.0	230.244631459
NM_003820	75.0	3.48446698038	22.0	4.20000963635
NM_003821	131.0	8.24286048061	83.0	8.31815049135
NM_003795	2079.0	192.136122648	928.0	308.678455014
NM_003823	0.0	-	0.0	-
NM_012181	1703.0	154.318287716	1296.0	169.726871629
NM_012180	151.0	9.58286879253	84.0	14.2323053814
NM_012183	0.0	-	0.0	-
NM_012182	1.0	0.111483837316	0.0	-
NM_001018088	1095.0	12.2024620386	1024.0	15.2988552119
NM_020437	1.0	0.049095960955	1.0	0.146535962742
NM_012186	0.0	-	0.0	-
NM_020733	25.0	0.444121119059	25.0	0.980794251351
NM_020731	15.0	0.431064272025	13.0	0.978941639987
NM_020737	0.0	-	0.0	-
NM_001025780	217.0	11.3237463413	98.0	18.3854463981
NM_001300829	691.0	63.3565663941	396.0	72.0484874531
NM_002224	23.0	0.414246830784	22.0	0.446408209852
NM_175856	15.0	0.698689513076	15.0	0.921035779412
NM_001688	1508.0	116.746129136	885.0	186.705062257
NM_014171	141.0	3.60263014904	80.0	42.524161737
NM_001199973	2.0	0.122342924892	0.0	-
NM_001867	1781.0	711.765135393	569.0	482.03462869
NM_144646	2.0	0.230879941297	2.0	0.677728827684
NM_144647	0.0	-	0.0	-
NM_144644	2.0	0.263836039974	1.0	0.177184007238
NM_144645	0.0	-	0.0	-
NM_144642	0.0	-	0.0	-
NM_144643	306.0	16.292112964	161.0	12.6692994203
NM_001161546	2.0	0.100064545459	2.0	0.106728949242
NM_144641	55.0	4.07192559191	49.0	5.7754282707
NM_133447	0.0	-	0.0	-
NM_001008783	2.0	0.135376544856	0.0	-
NM_000159	526.0	45.4362651125	483.0	59.6524872476
NM_000158	400.0	20.9945038585	331.0	25.5281071935
NM_144648	1.0	0.0523006169274	0.0	-
NM_144649	7.0	0.547133315958	5.0	0.978669787269
NM_021020	1.0	0.0297957352343	1.0	0.0908179333579
NM_021021	379.0	12.3911988274	295.0	29.6742121212
NM_021023	2.0	0.198359656883	2.0	0.327603058699
NM_001347869	128.0	7.34385523331	43.0	9.32554866893
