AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	0.0	-	0.0	-
NM_017847	85.0	3.581230224	45.0	5.41143100946
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	1.0	0.0749186401735	1.0	0.0819095512077
NM_001003803	173.0	15.3915371964	158.0	40.0234336698
NM_001003800	95.0	2.43047698861	87.0	5.56104611914
NM_016649	115.0	5.86967511546	89.0	5.71559464601
NM_016647	48.0	3.48014291068	31.0	8.11570806894
NM_016644	0.0	-	0.0	-
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	332.0	32.593730793	287.0	35.6894807258
NM_001304464	88.0	8.92763484214	0.0	-
NM_003279	0.0	-	0.0	-
NM_001012980	0.0	-	0.0	-
NM_001304467	85.0	3.81215107998	17.0	4.34656478278
NM_001080825	130.0	2.84142160861	80.0	12.8742541663
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	116.0	1.51323387999	95.0	1.92375282
NM_001143981	0.0	-	0.0	-
NM_001253384	81.0	3.29677311933	78.0	29.2316113433
NM_001145313	36.0	0.764460887753	30.0	3.0912757179
NM_205859	0.0	-	0.0	-
NM_018476	570.0	108.542508299	200.0	86.8501273123
NM_003363	469.0	18.6856362502	373.0	21.1710699348
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	99.0	2.17078911587	43.0	32.6773604013
NM_205853	0.0	-	0.0	-
NM_205852	0.0	-	0.0	-
NM_001282735	6.0	0.154056068156	5.0	0.489405905248
NM_001355213	0.0	-	0.0	-
NM_001007531	6.0	0.592587511264	6.0	0.814624022929
NM_001282730	300.0	10.4000046855	149.0	19.7400035128
NM_004108	0.0	-	0.0	-
NM_004109	21.0	1.09257735437	10.0	2.95759893009
NM_004106	51.0	14.1649471601	25.0	15.7228678755
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	3.0	0.244873307738	3.0	0.466325967671
NM_001463	0.0	-	0.0	-
NM_004101	0.0	-	0.0	-
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	0.0	-	0.0	-
NM_007100	500.0	224.858548795	116.0	90.671532914
NM_000334	0.0	-	0.0	-
NM_007105	0.0	-	0.0	-
NM_181435	0.0	-	0.0	-
NM_000339	0.0	-	0.0	-
NM_000486	32.0	1.25692646563	21.0	4.22436464832
NM_000485	340.0	69.157238923	177.0	53.5063961138
NM_007108	1278.0	211.89851971	820.0	377.031729156
NM_000483	0.0	-	0.0	-
NM_000482	0.0	-	0.0	-
NM_000481	6.0	0.447266323216	6.0	0.812607626833
NM_016643	9.0	1.01534066363	2.0	0.344123145954
NM_030615	0.0	-	0.0	-
NM_001350532	138.0	5.94235314942	105.0	5.93505777036
NM_001350531	102.0	3.86495095643	30.0	2.58498804126
NM_001350530	303.0	8.78425687177	284.0	25.7698586712
NM_001320272	0.0	-	0.0	-
NM_030613	0.0	-	0.0	-
NM_014177	108.0	11.5566153761	73.0	16.0411138759
NM_020992	68.0	7.0645432672	57.0	9.4508729448
NM_005802	603.0	23.7192630228	527.0	27.5670275038
NM_005258	136.0	31.3098972291	44.0	28.3233591658
NM_001012964	0.0	-	0.0	-
NM_003824	210.0	18.6027067082	128.0	33.5100204137
NM_003825	630.0	39.1565492581	439.0	113.302545805
NM_003826	525.0	23.197049482	373.0	65.204189831
NM_003827	2818.0	248.691137133	1903.0	351.769422748
NM_003820	87.0	4.07905353726	14.0	2.6972469116
NM_003821	170.0	10.7949500601	102.0	10.3160613329
NM_003795	2337.0	217.960757289	1056.0	354.476396922
NM_003823	0.0	-	0.0	-
NM_012181	3205.0	293.08652016	1975.0	261.022393498
NM_012180	278.0	17.8044455296	127.0	21.7152458946
NM_012183	1.0	0.0793746327951	1.0	0.114228768699
NM_012182	0.0	-	0.0	-
NM_001018088	648.0	7.28741353261	600.0	9.0463896732
NM_020437	0.0	-	0.0	-
NM_012186	1.0	0.0828605454923	1.0	0.170986188146
NM_020733	2.0	0.0358555571473	2.0	0.0791831840908
NM_020731	10.0	0.290011909223	8.0	0.607950891186
NM_020737	0.0	-	0.0	-
NM_001025780	137.0	7.21466264516	70.0	13.2529087006
NM_001300829	831.0	76.8917370098	502.0	92.1718834355
NM_002224	16.0	0.290814732579	15.0	0.307160817029
NM_175856	4.0	0.18802604882	4.0	0.247862197992
NM_001688	740.0	57.8146540024	397.0	84.5217328486
NM_014171	280.0	7.21977495659	179.0	96.0204789903
NM_001199973	0.0	-	0.0	-
NM_001867	951.0	383.546806707	172.0	147.048121806
NM_144646	1.0	0.116498751327	1.0	0.341972376292
NM_144647	0.0	-	0.0	-
NM_144644	0.0	-	0.0	-
NM_144645	0.0	-	0.0	-
NM_144642	0.0	-	0.0	-
NM_144643	201.0	10.7998346529	109.0	8.65602067131
NM_001161546	0.0	-	0.0	-
NM_144641	6.0	0.448284225636	4.0	0.475787653972
NM_133447	1.0	0.0520274930651	0.0	-
NM_001008783	1.0	0.0683090888973	1.0	0.131212422558
NM_000159	377.0	32.8642173201	323.0	40.257704799
NM_000158	123.0	6.51502068289	105.0	8.17231283316
NM_144648	0.0	-	0.0	-
NM_144649	3.0	0.236636339193	2.0	0.395058340843
NM_021020	0.0	-	0.0	-
NM_021021	129.0	4.25626724422	98.0	9.94828731032
NM_021023	0.0	-	0.0	-
NM_001347869	26.0	1.50540220675	11.0	2.4074855291
NM_021025	11.0	1.20938656853	7.0	1.31167486797
NM_021026	0.0	-	0.0	-
NM_021027	0.0	-	0.0	-
NM_015225	0.0	-	0.0	-
NM_175068	2.0	0.143736200193	2.0	0.202275712409
NM_001143679	173.0	23.1626314252	152.0	29.3878734679
NM_152694	0.0	-	0.0	-
NM_173536	2.0	0.0485067200414	2.0	0.234830816338
NM_173537	0.0	-	0.0	-
NM_173535	0.0	-	0.0	-
NM_001297658	165.0	13.2441135464	63.0	10.4457016758
NM_001286495	84.0	3.26042237222	84.0	4.23995270975
NM_023009	43.0	4.51876430645	33.0	9.21231707563
NM_173531	66.0	2.4236431501	42.0	4.23214432538
NM_001286499	55.0	3.32770760564	38.0	3.53003743269
NM_001297656	1440.0	78.842997496	1375.0	111.955242239
NM_001297650	2.0	0.070676745154	2.0	0.0747480603917
NM_173538	0.0	-	0.0	-
NM_006885	300.0	3.06587113598	300.0	4.43160746815
NM_001001952	0.0	-	0.0	-
NM_001001953	0.0	-	0.0	-
NM_002226	0.0	-	0.0	-
NM_001001957	19.0	3.30030483787	8.0	1.389602037
NM_001001954	0.0	-	0.0	-
NM_001001955	0.0	-	0.0	-
NM_001282864	0.0	-	0.0	-
NM_001001958	0.0	-	0.0	-
NM_001001959	0.0	-	0.0	-
NM_152695	18.0	0.727923461731	13.0	1.37052513042
NM_015259	10.0	0.496962581351	9.0	1.62521525367
NM_001282862	1.0	0.0502592592224	1.0	0.111664449402
NM_001170700	0.0	-	0.0	-
NM_001319119	174.0	7.05223033776	137.0	15.8814290007
NM_001193653	157.0	10.644790697	92.0	26.7757094629
NM_012184	0.0	-	0.0	-
NM_006272	14.0	2.02471750545	2.0	1.17667914423
NM_182976	625.0	10.5319487617	427.0	40.0747045425
NM_006270	6.0	0.998864547385	5.0	1.24921415997
NM_006271	0.0	-	0.0	-
NM_003356	6.0	0.406136265452	2.0	0.34962032081
NM_003357	0.0	-	0.0	-
NM_006274	0.0	-	0.0	-
NM_003355	6247.0	622.979762245	970.0	171.206815486
NM_001002030	207.0	14.5268812776	156.0	28.2636771929
NM_001170704	245.0	3.48733536698	168.0	35.4911871611
NM_003358	343.0	14.0334825605	256.0	35.4612367922
NM_003359	37.0	1.90091687103	26.0	2.87394966743
NM_001002034	23.0	1.6189429821	13.0	2.73577901034
NM_001145006	0.0	-	0.0	-
NM_001002036	0.0	-	0.0	-
NM_001042507	0.0	-	0.0	-
NM_001324080	0.0	-	0.0	-
NM_004813	154.0	13.2487411192	120.0	19.4832926552
NM_004814	386.0	39.0151735711	298.0	45.5453712336
NM_004815	0.0	-	0.0	-
NM_020199	169.0	12.161683106	149.0	30.6489528226
NM_004817	392.0	13.6180999626	335.0	15.3901925854
NM_004818	422.0	21.2029153786	331.0	22.0595091942
NM_020196	607.0	37.5280872152	553.0	35.3477988952
NM_020195	75.0	10.0008168534	63.0	11.7247671872
NM_001330724	0.0	-	0.0	-
NM_014314	42.0	1.4495717212	37.0	2.18625968429
NM_020191	416.0	60.8601106043	362.0	54.8671469109
NM_001356505	1.0	0.0309652406377	0.0	-
NM_001303098	0.0	-	0.0	-
NM_032968	0.0	-	0.0	-
NM_005663	198.0	13.1689848634	161.0	16.3133489135
NM_001278267	0.0	-	0.0	-
NM_032961	0.0	-	0.0	-
NM_001100817	0.0	-	0.0	-
NM_001199654	3.0	0.436560480373	3.0	0.789167022213
NM_032965	0.0	-	0.0	-
NM_001303095	114.0	6.872100048	63.0	9.73751851137
NM_001303096	319.0	19.1664752042	251.0	17.9056201198
NM_014313	676.0	48.2029525019	358.0	123.975808317
NM_003688	9.0	0.178076261521	8.0	0.474755576631
NM_003689	137.0	8.58652289613	132.0	20.0623794091
NM_014310	0.0	-	0.0	-
NM_003680	1578.0	83.1002748472	1269.0	131.255333237
NM_003681	227.0	5.04827396299	191.0	33.3887406373
NM_003682	129.0	3.51976887301	120.0	3.98414418981
NM_005667	0.0	-	0.0	-
NM_003684	306.0	17.8750543167	185.0	21.7218505113
NM_003685	702.0	35.455695974	638.0	49.028848556
NM_003687	1.0	0.0715236342572	1.0	0.165303867694
NM_006416	73.0	6.28683738997	67.0	10.8459877925
NM_006417	23.0	2.18735517628	17.0	2.09025812026
NM_003175	0.0	-	0.0	-
NM_003172	183.0	28.8004348356	154.0	27.9940177802
NM_001324229	38.0	2.65881336043	15.0	3.37750495103
NM_006411	193.0	14.0364736109	133.0	25.6238456602
NM_001128844	495.0	14.0819127568	433.0	14.3761202849
