AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	19.0	1.6641803736	6.0	1.60630943955
NM_017847	276.0	6.37246373145	116.0	7.64438543541
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	2.0	0.0821116646417	2.0	0.0897737810529
NM_001003803	136.0	6.63070606593	102.0	14.159320245
NM_001003800	725.0	10.1646139722	597.0	20.9120471897
NM_016649	191.0	5.34237741463	144.0	5.06779316141
NM_016647	343.0	13.6280882133	179.0	25.6804558566
NM_016644	4.0	0.192413537144	2.0	0.212655623203
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	732.0	39.3814811879	507.0	34.5502557635
NM_001304464	310.0	17.2345685233	0.0	-
NM_003279	12.0	1.58508068044	12.0	2.2348653072
NM_001012980	0.0	-	0.0	-
NM_001304467	243.0	5.97231116214	25.0	3.50285547566
NM_001080825	65.0	0.778557438079	25.0	2.20473844645
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	1.0	0.0681981263192	1.0	0.0744030840488
NM_002223	2821.0	20.166759916	2328.0	25.8341165822
NM_001143981	17.0	0.372886268338	11.0	0.718581419582
NM_001253384	144.0	3.2118222962	131.0	26.9038494259
NM_001145313	43.0	0.500387209631	25.0	1.41169693369
NM_205859	0.0	-	0.0	-
NM_018476	1377.0	143.695746523	339.0	80.6724296309
NM_003363	1242.0	27.1169985776	925.0	28.7713793115
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	355.0	4.26575362788	115.0	47.8918184756
NM_205853	4.0	0.493571076077	0.0	-
NM_205852	1.0	0.0296386585222	0.0	-
NM_001282735	240.0	3.37694335486	157.0	8.42139093175
NM_001355213	0.0	-	0.0	-
NM_001007531	6.0	0.324741258538	5.0	0.372015420244
NM_001282730	733.0	13.9251932154	303.0	21.9982716468
NM_004108	3.0	0.255307460591	3.0	0.286475568838
NM_004109	212.0	6.04440750123	130.0	21.070149045
NM_004106	2892.0	440.177709568	959.0	330.518169126
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	245.0	10.9590082102	159.0	13.5441091381
NM_001463	1.0	0.0325093345193	1.0	0.0919768186247
NM_004101	148.0	3.88250003938	74.0	5.91693006001
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	40.0	1.06548212751	39.0	1.27246275516
NM_007100	1757.0	433.00821473	233.0	99.8053598442
NM_000334	1.0	0.0115250901493	1.0	0.016322505646
NM_007105	7.0	0.273890082777	6.0	0.708293926102
NM_181435	3.0	0.0705331902365	2.0	0.187402767948
NM_000339	1.0	0.0161583130259	0.0	-
NM_000486	0.0	-	0.0	-
NM_000485	1793.0	199.859130368	576.0	95.4201054921
NM_007108	2864.0	260.228619347	1043.0	262.804822816
NM_000483	18.0	2.22106984235	8.0	2.35172100954
NM_000482	0.0	-	0.0	-
NM_000481	38.0	1.55232810507	38.0	2.82031888397
NM_016643	72.0	4.45129873559	15.0	1.41436051281
NM_030615	0.0	-	0.0	-
