AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	1.0	0.076247128289	0.0	-
NM_017847	376.0	7.55723333754	104.0	5.96615624783
NM_001143986	2.0	0.077993825451	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	3.0	0.107219261642	3.0	0.117224252624
NM_001003803	254.0	10.7803107811	191.0	23.0808764564
NM_001003800	317.0	3.86891191375	222.0	6.76942670059
NM_016649	478.0	11.6387353109	337.0	10.324356359
NM_016647	350.0	12.1055787383	164.0	20.4819000374
NM_016644	0.0	-	0.0	-
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	1508.0	70.6250882387	935.0	55.4666088665
NM_001304464	706.0	34.1680440862	0.0	-
NM_003279	1.0	0.114986491561	1.0	0.162123811082
NM_001012980	0.0	-	0.0	-
NM_001304467	707.0	15.1262844624	63.0	7.68421409256
NM_001080825	387.0	4.03519905344	141.0	10.8246253982
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	946.0	5.88709270541	728.0	7.03264531804
NM_001143981	1.0	0.0190943186425	1.0	0.0568669576999
NM_001253384	220.0	4.27157851862	182.0	32.5380267968
NM_001145313	164.0	1.66133911041	85.0	4.17827562083
NM_205859	0.0	-	0.0	-
NM_018476	978.0	88.8434723158	187.0	38.7385839703
NM_003363	1125.0	21.3820451085	758.0	20.5241344988
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	667.0	6.97701965029	167.0	60.5419848413
NM_205853	0.0	-	0.0	-
NM_205852	0.0	-	0.0	-
NM_001282735	14.0	0.171481497034	11.0	0.513633755683
NM_001355213	0.0	-	0.0	-
NM_001007531	9.0	0.424038632235	8.0	0.518152527727
NM_001282730	1063.0	17.5795282366	355.0	22.4362867371
NM_004108	0.0	-	0.0	-
NM_004109	195.0	4.83981969787	109.0	15.3789770848
NM_004106	157.0	20.8020485925	57.0	17.1012668311
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	49.0	1.90799812873	27.0	2.00213695107
NM_001463	0.0	-	0.0	-
NM_004101	5.0	0.11418168672	1.0	0.0696051562247
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	2.0	0.0463759554355	2.0	0.0568050785294
NM_007100	2859.0	613.359683157	345.0	128.645244094
NM_000334	12.0	0.120393287512	12.0	0.170508003817
NM_007105	0.0	-	0.0	-
NM_181435	1.0	0.0204667539866	1.0	0.0815685424508
NM_000339	0.0	-	0.0	-
NM_000486	57.0	1.0680618911	30.0	2.87888973356
NM_000485	3472.0	336.899306337	965.0	139.16224259
NM_007108	4196.0	331.890040362	1329.0	291.508149021
NM_000483	11.0	1.18156900999	8.0	2.0472104772
NM_000482	0.0	-	0.0	-
NM_000481	87.0	3.0938259153	87.0	5.62096094512
NM_016643	143.0	7.69603402587	34.0	2.79077277316
NM_030615	0.0	-	0.0	-
NM_001350532	746.0	15.3242726552	451.0	12.1611281472
NM_001350531	391.0	7.0677673348	72.0	2.95958931979
NM_001350530	1224.0	16.9279936633	967.0	41.8583246699
NM_001320272	1.0	0.0236430557828	0.0	-
NM_030613	0.0	-	0.0	-
NM_014177	887.0	45.2785171237	266.0	27.8839933069
NM_020992	1057.0	52.3855894909	560.0	44.2941903248
NM_005802	1062.0	19.9282914928	681.0	16.9937062819
NM_005258	740.0	81.2710975555	300.0	92.1244714738
NM_001012964	0.0	-	0.0	-
NM_003824	815.0	34.441029473	211.0	26.351712853
NM_003825	1966.0	58.2920122226	862.0	106.131446932
NM_003826	598.0	12.6048099193	265.0	22.0990811496
NM_003827	3562.0	149.959818431	1697.0	149.645207069
NM_003820	250.0	5.59167386124	31.0	2.84915472223
NM_003821	307.0	9.29976047625	98.0	4.72826153652
NM_003795	5308.0	236.163176361	746.0	119.460383152
NM_003823	0.0	-	0.0	-
NM_012181	4247.0	185.272833313	1949.0	122.880841922
NM_012180	455.0	13.9013419206	106.0	8.64626549978
NM_012183	0.0	-	0.0	-
NM_012182	6.0	0.322025225851	3.0	0.2402018428
NM_001018088	1588.0	8.51943077524	1327.0	9.54457587939
NM_020437	3.0	0.0709077580013	3.0	0.211637299332
NM_012186	0.0	-	0.0	-
NM_020733	26.0	0.222362474833	20.0	0.377741441161
NM_020731	28.0	0.387378519625	17.0	0.616295654073
NM_020737	0.0	-	0.0	-
NM_001025780	659.0	16.5555093667	153.0	13.8186707211
NM_001300829	2498.0	110.263748749	685.0	59.9994110913
NM_002224	55.0	0.476892818226	44.0	0.429822259621
NM_175856	14.0	0.313940781941	14.0	0.413847191596
NM_001688	3999.0	149.045643603	984.0	99.9389208051
NM_014171	201.0	2.47242631972	75.0	19.1925982237
NM_001199973	1.0	0.0294493421409	1.0	0.168399571511
NM_001867	6870.0	1321.7711331	543.0	221.458592754
NM_144646	1.0	0.0555754441113	1.0	0.163137084902
NM_144647	0.0	-	0.0	-
NM_144644	2.0	0.127016708439	0.0	-
NM_144645	0.0	-	0.0	-
NM_144642	0.0	-	0.0	-
NM_144643	682.0	17.4810330977	160.0	6.06140692813
NM_001161546	8.0	0.192693450022	8.0	0.205527036097
NM_144641	54.0	1.92467603125	49.0	2.78042336006
NM_133447	1.0	0.0248195881942	0.0	-
NM_001008783	3.0	0.0977600508774	1.0	0.0625945649503
NM_000159	951.0	39.5479641614	760.0	45.1878576857
NM_000158	660.0	16.6769372368	392.0	14.5547054979
NM_144648	3.0	0.0755361422052	1.0	0.031600403855
NM_144649	14.0	0.526805002662	4.0	0.376923228654
NM_021020	0.0	-	0.0	-
NM_021021	880.0	13.8510763141	512.0	24.7944155754
NM_021023	0.0	-	0.0	-
NM_001347869	311.0	8.59016015313	61.0	6.36887179456
NM_021025	12.0	0.629383529158	7.0	0.625731284554
NM_021026	0.0	-	0.0	-
NM_021027	0.0	-	0.0	-
NM_015225	7.0	0.0435550739189	7.0	0.0591497361896
NM_175068	1.0	0.0342845012052	1.0	0.0482475666992
NM_001143679	807.0	51.5438672165	539.0	49.7135766852
NM_152694	0.0	-	0.0	-
NM_173536	1.0	0.0115700060214	1.0	0.0560127330134
NM_173537	0.0	-	0.0	-
NM_173535	0.0	-	0.0	-
NM_001297658	704.0	26.9571069584	177.0	14.0001280134
NM_001286495	68.0	1.25911431809	68.0	1.63739066765
NM_023009	567.0	28.4247048827	360.0	47.9423269915
NM_173531	290.0	5.080242107	114.0	5.47996395692
NM_001286499	190.0	5.48400373868	75.0	3.32367575351
NM_001297656	2238.0	58.4550974265	2090.0	81.1801208201
NM_001297650	0.0	-	0.0	-
NM_173538	0.0	-	0.0	-
NM_006885	200.0	0.975044213084	199.0	1.40234470391
NM_001001952	0.0	-	0.0	-
NM_001001953	0.0	-	0.0	-
NM_002226	0.0	-	0.0	-
NM_001001957	3.0	0.24858984366	3.0	0.24858984366
NM_001001954	0.0	-	0.0	-
NM_001001955	0.0	-	0.0	-
NM_001282864	18.0	0.431833460034	10.0	0.486976372841
NM_001001958	0.0	-	0.0	-
NM_001001959	0.0	-	0.0	-
NM_152695	63.0	1.21538936867	38.0	1.9111242316
NM_015259	58.0	1.37503374013	45.0	3.87652478974
NM_001282862	4.0	0.0959042262741	4.0	0.213077008851
NM_001170700	0.0	-	0.0	-
NM_001319119	803.0	15.5258167912	446.0	24.6641152089
NM_001193653	688.0	22.2529495737	328.0	45.5395437002
NM_012184	2.0	0.0757675866016	1.0	0.063818908519
NM_006272	40.0	2.75967579745	7.0	1.96466166763
NM_182976	938.0	7.54037995135	421.0	18.8489091578
NM_006270	37.0	2.93845296942	22.0	2.62211204956
NM_006271	50.0	6.59139736976	10.0	2.74757195624
NM_003356	4.0	0.129164207427	3.0	0.250178277165
NM_003357	0.0	-	0.0	-
NM_006274	0.0	-	0.0	-
NM_003355	8470.0	402.946617482	1268.0	106.765328338
NM_001002030	1142.0	38.2322464556	568.0	49.0923783969
NM_001170704	541.0	3.67355516886	219.0	22.0707469303
NM_003358	878.0	17.1367131259	419.0	27.6878738527
NM_003359	273.0	6.69091818639	93.0	4.9039996431
NM_001002034	109.0	3.66009103004	41.0	4.11607414213
NM_001145006	0.0	-	0.0	-
NM_001002036	2.0	0.120842285112	2.0	0.120842285112
NM_001042507	0.0	-	0.0	-
NM_001324080	0.0	-	0.0	-
NM_004813	509.0	20.8897550226	268.0	20.7576207732
NM_004814	1133.0	54.630832668	686.0	50.0165542983
NM_004815	0.0	-	0.0	-
NM_020199	520.0	17.8513881593	310.0	30.4195466583
NM_004817	672.0	11.1368249959	519.0	11.3743942319
NM_004818	1488.0	35.6654519498	950.0	30.203211821
NM_020196	1698.0	50.0803200295	1400.0	42.690078292
NM_020195	317.0	20.1648568957	226.0	20.0647516668
NM_001330724	0.0	-	0.0	-
NM_014314	115.0	1.89343294503	62.0	1.74764566115
NM_020191	1217.0	84.9359710482	938.0	67.821644604
NM_001356505	25.0	0.369297305946	0.0	-
NM_001303098	1.0	0.0325055212755	0.0	-
NM_032968	0.0	-	0.0	-
NM_005663	1121.0	35.5675861604	688.0	33.2557968629
NM_001278267	0.0	-	0.0	-
NM_032961	0.0	-	0.0	-
NM_001100817	0.0	-	0.0	-
NM_001199654	18.0	1.24956065031	18.0	2.25882117556
NM_032965	0.0	-	0.0	-
NM_001303095	434.0	12.4806160583	181.0	13.3459038948
NM_001303096	1413.0	40.5000353088	921.0	31.3427390236
NM_014313	2064.0	70.209892595	648.0	107.050968118
NM_003688	17.0	0.160462706461	10.0	0.283101231933
NM_003689	814.0	24.337885381	721.0	52.2763725396
NM_014310	0.0	-	0.0	-
NM_003680	6193.0	155.581592577	3606.0	177.927358232
NM_003681	893.0	9.47393037152	599.0	49.952262674
NM_003682	427.0	5.55794164253	367.0	5.81274855912
NM_005667	9.0	0.201415320599	9.0	0.342445192796
NM_003684	823.0	22.9344035657	317.0	17.7560363653
NM_003685	3004.0	72.3786539881	2298.0	84.2447238436
NM_003687	9.0	0.307081571579	4.0	0.315431221562
NM_006416	177.0	7.27183983906	121.0	9.34418332454
NM_006417	157.0	7.12283355631	83.0	4.86845053369
NM_003175	0.0	-	0.0	-
NM_003172	610.0	45.7972564326	329.0	28.5300204293
NM_001324229	204.0	6.80920006546	55.0	5.90784504993
NM_006411	902.0	31.2945645897	332.0	30.5135279929
NM_001128844	2914.0	39.5464650595	2205.0	34.9240070105
NM_001127325	827.0	56.2143205057	361.0	44.4471604902
NM_001127322	1620.0	10.8404885677	759.0	103.1842062
NM_001127323	0.0	-	0.0	-
NM_006418	0.0	-	0.0	-
NM_006419	0.0	-	0.0	-
NM_001308174	18.0	0.702644273953	9.0	0.457037747584
NM_002460	2.0	0.0293995872922	2.0	0.115495281346
NM_002889	0.0	-	0.0	-
NM_001098398	5410.0	74.7678048134	4264.0	90.1933912506
NM_001257360	801.0	15.2647715753	512.0	15.1865795399
NM_002887	1429.0	52.3381614947	912.0	36.0135604067
NM_002886	2753.0	25.6241375814	857.0	121.572592835
NM_002881	450.0	15.5849669787	149.0	18.7883483288
NM_001346791	772.0	14.3557535457	296.0	79.6512612468
NM_024298	526.0	15.8479612143	181.0	9.98826633985
