AccNum	txReads	txRPKM	cdReads	cdRPKM
NM_001003806	8.0	0.474807073525	6.0	1.08845282257
NM_017847	428.0	6.69610812404	248.0	11.0743097434
NM_001143986	0.0	-	0.0	-
NM_001143987	0.0	-	0.0	-
NM_001143980	0.0	-	0.0	-
NM_001003803	444.0	14.6684503958	391.0	36.7789552514
NM_001003800	405.0	3.84758572566	371.0	8.80595632463
NM_016649	933.0	17.6832969756	796.0	18.9823446865
NM_016647	402.0	10.8229902569	316.0	30.7197147498
NM_016644	0.0	-	0.0	-
NM_017417	0.0	-	0.0	-
NM_016642	0.0	-	0.0	-
NM_001143989	0.0	-	0.0	-
NM_016640	2432.0	88.6594299109	2079.0	96.0015389504
NM_001304464	558.0	21.0209974039	0.0	-
NM_003279	0.0	-	0.0	-
NM_001012980	0.0	-	0.0	-
NM_001304467	656.0	10.9249734672	220.0	20.8874435732
NM_001080825	440.0	3.57116878136	296.0	17.6884254773
NM_001008781	0.0	-	0.0	-
NM_017419	0.0	-	0.0	-
NM_001040	0.0	-	0.0	-
NM_002223	2078.0	10.0660476879	1894.0	14.2420010082
NM_001143981	0.0	-	0.0	-
NM_001253384	299.0	4.51898191447	253.0	35.2082182423
NM_001145313	295.0	2.32616308264	234.0	8.95360061953
NM_205859	0.0	-	0.0	-
NM_018476	703.0	49.7102212515	310.0	49.9882037031
NM_003363	1886.0	27.902435269	1597.0	33.6592368008
NM_144585	0.0	-	0.0	-
NM_205856	0.0	-	0.0	-
NM_207118	634.0	5.16222669148	260.0	73.3697828545
NM_205853	0.0	-	0.0	-
NM_205852	0.0	-	0.0	-
NM_001282735	27.0	0.257428541799	20.0	0.726933310241
NM_001355213	0.0	-	0.0	-
NM_001007531	14.0	0.513445856133	14.0	0.705828794783
NM_001282730	1214.0	15.6277458689	660.0	32.4691011478
NM_004108	0.0	-	0.0	-
NM_004109	184.0	3.55480757012	134.0	14.7166666316
NM_004106	194.0	20.0083781123	95.0	22.1860881841
NM_001291976	0.0	-	0.0	-
NM_130759	0.0	-	0.0	-
NM_181776	0.0	-	0.0	-
NM_001462	77.0	2.33386801139	72.0	4.15591077707
NM_001463	0.0	-	0.0	-
NM_004101	23.0	0.408844338135	22.0	1.19197677991
NM_000331	0.0	-	0.0	-
NM_007102	0.0	-	0.0	-
NM_007101	0.0	-	0.0	-
NM_007100	2678.0	447.213953136	635.0	184.311344621
NM_000334	10.0	0.0780952697806	9.0	0.0995427731035
NM_007105	2.0	0.0530259748271	2.0	0.159982567096
NM_181435	0.0	-	0.0	-
NM_000339	0.0	-	0.0	-
NM_000486	123.0	1.79403279297	98.0	7.32037878707
NM_000485	3384.0	255.596237531	1567.0	175.900390582
NM_007108	3891.0	239.565167905	1923.0	328.328592595
NM_000483	5.0	0.418061440766	3.0	0.597581941801
NM_000482	0.0	-	0.0	-
NM_000481	149.0	4.1244552005	149.0	7.49344088407
NM_016643	85.0	3.56084909651	34.0	2.17234190164
NM_030615	0.0	-	0.0	-
NM_001350532	1448.0	23.1533217409	1235.0	25.9219687358
NM_001350531	545.0	7.66841646924	208.0	6.65527479121
NM_001350530	1649.0	17.752046529	1532.0	51.6199804056
NM_001320272	0.0	-	0.0	-
NM_030613	0.0	-	0.0	-
NM_014177	783.0	31.1124376557	501.0	40.8803646452
NM_020992	1209.0	46.6408923412	1061.0	65.3247605107
NM_005802	1584.0	23.1368605734	1383.0	26.8637648828
NM_005258	587.0	50.1817968912	278.0	66.4511119283
NM_001012964	0.0	-	0.0	-
NM_003824	667.0	21.9405773494	457.0	44.4269292426
NM_003825	2807.0	64.7845801155	1924.0	184.393492004
NM_003826	703.0	11.5343770441	493.0	32.0021358098
NM_003827	4118.0	134.949423928	2994.0	205.511659958
NM_003820	191.0	3.32536172241	34.0	2.43241100254
NM_003821	381.0	8.98384116916	247.0	9.27632744408
NM_003795	4527.0	156.781734065	1713.0	213.523726714
NM_003823	3.0	0.158320410555	2.0	0.135001900473
